date,year,month,day,season,temperature,extreme_high_temp,extreme_low_temp,prcp,snow,humidity
2021-11-13,2021,11,13,Winter,9.6,0,1,0.0,0.0,73.25
2021-11-14,2021,11,14,Winter,9.6,0,0,0.0,0.0,55.541666666666664
2021-11-15,2021,11,15,Winter,4.6,0,0,0.0,0.0,55.458333333333336
2021-11-16,2021,11,16,Winter,5.0,0,1,0.0,0.0,83.79166666666667
2021-11-17,2021,11,17,Winter,4.4,0,1,0.0,0.0,91.95833333333333
2021-11-18,2021,11,18,Winter,5.9,0,0,0.0,0.0,86.66666666666667
2021-11-19,2021,11,19,Winter,5.5,0,0,0.0,0.0,38.5
2021-11-20,2021,11,20,Winter,5.1,0,0,0.4,0.0,58.333333333333336
2021-11-22,2021,11,22,Winter,-2.4,0,1,0.0,0.0,31.416666666666668
2021-11-23,2021,11,23,Winter,0.2,0,1,0.0,0.0,49.541666666666664
2021-11-24,2021,11,24,Winter,2.5,0,1,0.0,0.0,64.79166666666667
2021-11-25,2021,11,25,Winter,3.5,0,1,0.0,0.0,48.0
2021-11-26,2021,11,26,Winter,3.9,0,1,0.0,0.0,52.083333333333336
2021-11-27,2021,11,27,Winter,3.0,0,1,0.0,0.0,86.33333333333333
2021-11-28,2021,11,28,Winter,3.6,0,1,0.0,0.0,84.5
2021-12-01,2021,12,1,Winter,3.2,0,1,0.0,0.0,45.791666666666664
2021-12-02,2021,12,2,Winter,6.6,0,1,0.0,0.0,48.541666666666664
2021-12-03,2021,12,3,Winter,5.4,0,1,0.0,0.0,45.833333333333336
2021-12-04,2021,12,4,Winter,2.4,0,1,0.0,0.0,52.625
2021-12-05,2021,12,5,Winter,3.7,0,1,0.0,0.0,79.75
2021-12-06,2021,12,6,Winter,3.5,0,1,0.0,0.0,41.208333333333336
2021-12-07,2021,12,7,Winter,0.9,0,1,0.0,0.0,62.916666666666664
2021-12-09,2021,12,9,Winter,1.5,0,0,2.6,0.0,90.125
2021-12-10,2021,12,10,Winter,2.1,0,1,0.0,0.0,80.75
2021-12-11,2021,12,11,Winter,4.2,0,1,0.0,0.0,59.291666666666664
2021-12-13,2021,12,13,Winter,-2.2,0,1,0.0,0.0,58.5
2021-12-14,2021,12,14,Winter,-1.4,0,1,0.0,0.0,68.29166666666667
2021-12-15,2021,12,15,Winter,-1.3,0,1,0.0,0.0,56.916666666666664
2021-12-16,2021,12,16,Winter,-0.6,0,1,0.0,0.0,35.833333333333336
2021-12-17,2021,12,17,Winter,-5.8,0,1,0.0,0.0,24.583333333333332
2021-12-18,2021,12,18,Winter,-3.1,0,1,0.0,0.0,30.75
2021-12-19,2021,12,19,Winter,-0.7,0,1,0.0,0.0,46.833333333333336
2021-12-20,2021,12,20,Winter,3.7,0,1,0.0,0.0,63.875
2021-12-21,2021,12,21,Winter,2.7,0,1,0.0,0.0,57.583333333333336
2021-12-22,2021,12,22,Winter,0.3,0,1,0.0,0.0,65.83333333333333
2021-12-24,2021,12,24,Winter,-7.7,0,1,0.0,0.0,22.875
2021-12-26,2021,12,26,Winter,-6.8,0,1,0.0,0.0,15.5
2021-12-27,2021,12,27,Winter,-4.4,0,1,0.0,0.0,25.208333333333332
2021-12-28,2021,12,28,Winter,-0.7,0,1,0.0,0.0,41.791666666666664
2021-12-29,2021,12,29,Winter,-1.3,0,1,0.0,0.0,29.5
2021-12-30,2021,12,30,Winter,-1.7,0,1,0.0,0.0,38.166666666666664
2021-12-31,2021,12,31,Winter,-3.8,0,1,0.0,0.0,44.458333333333336
2022-01-01,2022,1,1,Winter,-1.9,0,1,0.0,0.0,42.75
2022-01-02,2022,1,2,Winter,-3.9,0,1,0.0,0.0,32.333333333333336
2022-01-03,2022,1,3,Winter,-3.4,0,1,0.0,0.0,37.625
2022-01-04,2022,1,4,Winter,-3.6,0,1,0.0,0.0,43.666666666666664
2022-01-05,2022,1,5,Winter,-3.2,0,1,0.0,0.0,76.41666666666667
2022-01-06,2022,1,6,Winter,-2.4,0,1,0.0,0.0,61.583333333333336
2022-01-07,2022,1,7,Winter,-3.0,0,1,0.0,0.0,69.58333333333333
2022-01-08,2022,1,8,Winter,1.1,0,1,0.0,0.0,53.583333333333336
2022-01-09,2022,1,9,Winter,-1.5,0,1,0.0,0.0,73.5
2022-01-10,2022,1,10,Winter,-2.8,0,1,0.0,0.0,41.583333333333336
2022-01-11,2022,1,11,Winter,-5.4,0,1,0.0,0.0,30.041666666666668
2022-01-12,2022,1,12,Winter,-2.2,0,1,0.1,0.07,32.0
2022-01-13,2022,1,13,Winter,-3.5,0,1,0.0,0.0,30.625
2022-01-14,2022,1,14,Winter,-4.4,0,1,0.0,0.0,59.708333333333336
2022-01-15,2022,1,15,Winter,-2.5,0,1,0.0,0.0,46.458333333333336
2022-01-16,2022,1,16,Winter,-5.5,0,1,0.0,0.0,28.708333333333332
2022-01-17,2022,1,17,Winter,-2.1,0,1,0.0,0.0,34.041666666666664
2022-01-18,2022,1,18,Winter,-3.6,0,1,0.0,0.0,57.083333333333336
2022-01-19,2022,1,19,Winter,-3.5,0,1,0.0,0.0,55.708333333333336
2022-01-20,2022,1,20,Winter,-3.6,0,1,0.0,0.0,60.541666666666664
2022-01-23,2022,1,23,Winter,-1.8,0,1,0.0,0.0,72.0
2022-01-24,2022,1,24,Winter,-0.5,0,1,0.0,0.0,80.79166666666667
2022-01-25,2022,1,25,Winter,0.3,0,1,0.0,0.0,60.916666666666664
2022-01-26,2022,1,26,Winter,-2.1,0,1,0.0,0.0,36.875
2022-01-27,2022,1,27,Winter,-2.9,0,1,0.0,0.0,36.166666666666664
2022-01-28,2022,1,28,Winter,-2.9,0,1,0.0,0.0,33.333333333333336
2022-01-29,2022,1,29,Winter,-3.7,0,1,0.0,0.0,33.916666666666664
2022-02-01,2022,2,1,Spring,-5.1,0,1,0.0,0.0,29.5
2022-02-02,2022,2,2,Spring,-3.3,0,1,0.0,0.0,29.75
2022-02-03,2022,2,3,Spring,-2.5,0,1,0.0,0.0,25.375
2022-02-04,2022,2,4,Spring,-3.8,0,1,0.0,0.0,23.625
2022-02-05,2022,2,5,Spring,0.3,0,1,0.0,0.0,26.708333333333332
2022-02-06,2022,2,6,Spring,-1.2,0,1,0.0,0.0,31.0
2022-02-07,2022,2,7,Spring,-2.6,0,1,0.0,0.0,30.208333333333332
2022-02-08,2022,2,8,Spring,-0.8,0,1,0.0,0.0,32.0
2022-02-09,2022,2,9,Spring,-1.3,0,1,0.0,0.0,46.375
2022-02-10,2022,2,10,Spring,0.6,0,1,0.0,0.0,50.0
2022-02-11,2022,2,11,Spring,2.3,0,1,0.0,0.0,47.541666666666664
2022-02-12,2022,2,12,Spring,-2.1,0,1,0.0,0.0,59.083333333333336
2022-02-14,2022,2,14,Spring,-6.4,0,1,0.0,0.0,33.333333333333336
2022-02-15,2022,2,15,Spring,-7.5,0,1,0.0,0.0,29.916666666666668
2022-02-16,2022,2,16,Spring,-6.9,0,1,0.0,0.0,30.833333333333332
2022-02-17,2022,2,17,Spring,-4.9,0,1,0.0,0.0,33.416666666666664
2022-02-18,2022,2,18,Spring,-2.3,0,1,0.0,0.0,38.875
2022-02-20,2022,2,20,Spring,-1.6,0,1,0.0,0.0,22.833333333333332
2022-02-21,2022,2,21,Spring,-1.6,0,1,0.0,0.0,24.291666666666668
2022-02-22,2022,2,22,Spring,-3.5,0,1,0.0,0.0,31.0
2022-02-23,2022,2,23,Spring,-0.9,0,1,0.0,0.0,32.666666666666664
2022-02-24,2022,2,24,Spring,0.5,0,1,0.0,0.0,45.541666666666664
2022-02-25,2022,2,25,Spring,6.2,0,1,0.0,0.0,62.208333333333336
2022-02-26,2022,2,26,Spring,3.8,0,1,0.0,0.0,28.208333333333332
2022-02-27,2022,2,27,Spring,6.6,0,1,0.0,0.0,44.291666666666664
2022-02-28,2022,2,28,Spring,7.1,0,1,0.0,0.0,48.791666666666664
2022-03-01,2022,3,1,Spring,5.2,0,1,0.0,0.0,30.875
2022-03-02,2022,3,2,Spring,7.8,0,1,0.0,0.0,37.25
2022-03-03,2022,3,3,Spring,4.2,0,1,0.0,0.0,37.083333333333336
2022-03-05,2022,3,5,Spring,2.1,0,1,0.0,0.0,21.5
2022-03-06,2022,3,6,Spring,4.2,0,1,0.0,0.0,29.875
2022-03-07,2022,3,7,Spring,8.8,0,1,0.0,0.0,36.375
2022-03-08,2022,3,8,Spring,7.4,0,1,0.0,0.0,41.5
2022-03-09,2022,3,9,Spring,9.5,0,0,0.0,0.0,56.208333333333336
2022-03-10,2022,3,10,Spring,10.8,0,0,0.0,0.0,66.08333333333333
2022-03-11,2022,3,11,Spring,9.7,0,0,0.0,0.0,59.0
2022-03-13,2022,3,13,Spring,7.8,0,0,0.8999999999999999,0.0,76.625
2022-03-14,2022,3,14,Spring,11.4,0,0,0.0,0.0,60.5
2022-03-15,2022,3,15,Spring,10.6,0,0,0.0,0.0,56.416666666666664
2022-03-16,2022,3,16,Spring,8.0,0,0,0.0,0.0,55.083333333333336
2022-03-19,2022,3,19,Spring,1.9,0,1,0.0,0.0,52.75
2022-03-20,2022,3,20,Spring,5.9,0,1,0.0,0.0,52.958333333333336
2022-03-21,2022,3,21,Spring,5.9,0,1,0.0,0.0,42.0
2022-03-22,2022,3,22,Spring,3.3,0,1,0.2,0.0,45.833333333333336
2022-03-23,2022,3,23,Spring,4.7,0,1,0.0,0.0,76.20833333333333
2022-03-25,2022,3,25,Spring,8.2,0,0,0.0,0.0,52.25
2022-03-26,2022,3,26,Spring,12.6,0,0,0.0,0.0,27.833333333333332
2022-03-27,2022,3,27,Spring,10.2,0,0,0.0,0.0,20.875
2022-03-28,2022,3,28,Spring,13.7,0,0,0.0,0.0,32.833333333333336
2022-03-30,2022,3,30,Spring,6.1,0,0,0.39999999999999997,0.0,62.625
2022-03-31,2022,3,31,Spring,8.1,0,0,0.0,0.0,47.333333333333336
2022-04-01,2022,4,1,Spring,9.3,0,0,0.0,0.0,34.166666666666664
2022-04-02,2022,4,2,Spring,12.3,0,0,0.0,0.0,35.083333333333336
2022-04-03,2022,4,3,Spring,14.6,0,0,0.0,0.0,25.541666666666668
2022-04-04,2022,4,4,Spring,15.0,0,0,0.0,0.0,47.916666666666664
2022-04-05,2022,4,5,Spring,16.5,0,0,0.0,0.0,41.833333333333336
2022-04-06,2022,4,6,Spring,7.9,0,0,0.1,0.0,34.041666666666664
2022-04-07,2022,4,7,Spring,13.9,0,0,0.0,0.0,32.333333333333336
2022-04-08,2022,4,8,Spring,15.8,0,0,0.0,0.0,51.208333333333336
2022-04-09,2022,4,9,Spring,18.6,0,0,0.0,0.0,58.125
2022-04-10,2022,4,10,Spring,19.1,0,0,0.0,0.0,62.0
2022-04-11,2022,4,11,Spring,20.5,0,0,3.7,0.0,43.958333333333336
2022-04-12,2022,4,12,Spring,15.7,0,0,0.0,0.0,27.291666666666668
2022-04-13,2022,4,13,Spring,12.4,0,0,0.0,0.0,35.833333333333336
2022-04-14,2022,4,14,Spring,14.0,0,0,0.0,0.0,26.791666666666668
2022-04-15,2022,4,15,Spring,13.1,0,0,0.0,0.0,22.25
2022-04-16,2022,4,16,Spring,15.9,0,0,0.0,0.0,23.083333333333332
2022-04-17,2022,4,17,Spring,15.0,0,0,0.0,0.0,38.291666666666664
2022-04-18,2022,4,18,Spring,16.2,0,0,0.0,0.0,37.291666666666664
2022-04-19,2022,4,19,Spring,20.2,0,0,0.0,0.0,36.708333333333336
2022-04-20,2022,4,20,Spring,21.9,0,0,0.0,0.0,33.458333333333336
2022-04-21,2022,4,21,Spring,19.3,0,0,0.0,0.0,30.666666666666668
2022-04-22,2022,4,22,Spring,16.9,0,0,0.0,0.0,26.875
2022-04-23,2022,4,23,Spring,18.6,0,0,0.0,0.0,37.208333333333336
2022-04-24,2022,4,24,Spring,21.4,0,0,0.0,0.0,55.041666666666664
2022-04-25,2022,4,25,Spring,21.3,0,0,0.0,0.0,68.29166666666667
2022-04-29,2022,4,29,Spring,15.6,0,0,0.0,0.0,68.25
2022-04-30,2022,4,30,Spring,14.3,0,0,0.0,0.0,17.833333333333332
2022-05-01,2022,5,1,Summer,17.4,0,0,0.0,0.0,29.25
2022-05-02,2022,5,2,Summer,18.1,0,0,0.0,0.0,40.416666666666664
2022-05-03,2022,5,3,Summer,22.1,1,0,0.0,0.0,37.166666666666664
2022-05-04,2022,5,4,Summer,26.1,1,0,0.0,0.0,34.333333333333336
2022-05-05,2022,5,5,Summer,24.2,1,0,0.0,0.0,40.666666666666664
2022-05-09,2022,5,9,Summer,15.2,0,0,0.0,0.0,66.45833333333333
2022-05-10,2022,5,10,Summer,11.7,0,0,0.1,0.0,74.625
2022-05-11,2022,5,11,Summer,18.0,0,0,0.0,0.0,62.083333333333336
2022-05-12,2022,5,12,Summer,14.3,0,0,1.0,0.0,61.875
2022-05-13,2022,5,13,Summer,16.9,0,0,0.0,0.0,36.25
2022-05-14,2022,5,14,Summer,17.1,0,0,0.0,0.0,36.541666666666664
2022-05-15,2022,5,15,Summer,19.2,0,0,0.0,0.0,40.75
2022-05-16,2022,5,16,Summer,22.1,0,0,0.0,0.0,36.541666666666664
2022-05-17,2022,5,17,Summer,21.0,0,0,0.0,0.0,36.5
2022-05-18,2022,5,18,Summer,23.9,1,0,0.0,0.0,35.208333333333336
2022-05-19,2022,5,19,Summer,24.1,1,0,0.0,0.0,51.416666666666664
2022-05-20,2022,5,20,Summer,25.1,1,0,0.6,0.0,54.875
2022-05-21,2022,5,21,Summer,27.7,1,0,0.0,0.0,49.708333333333336
2022-05-22,2022,5,22,Summer,27.2,1,0,0.0,0.0,49.666666666666664
2022-05-23,2022,5,23,Summer,25.9,1,0,0.0,0.0,48.708333333333336
2022-05-24,2022,5,24,Summer,26.3,1,0,0.0,0.0,50.333333333333336
2022-05-25,2022,5,25,Summer,22.4,1,0,0.0,0.0,25.0
2022-05-26,2022,5,26,Summer,24.3,1,0,0.0,0.0,28.791666666666668
2022-05-27,2022,5,27,Summer,28.2,1,0,0.0,0.0,25.541666666666668
2022-05-28,2022,5,28,Summer,30.1,1,0,0.0,0.0,30.958333333333332
2022-05-29,2022,5,29,Summer,20.8,1,0,0.0,0.0,34.541666666666664
2022-05-30,2022,5,30,Summer,22.2,1,0,0.0,0.0,21.875
2022-05-31,2022,5,31,Summer,22.3,1,0,0.1,0.0,42.166666666666664
2022-06-01,2022,6,1,Summer,26.5,1,0,0.0,0.0,45.0
2022-06-02,2022,6,2,Summer,27.9,1,0,0.0,0.0,31.416666666666668
2022-06-03,2022,6,3,Summer,28.8,1,0,0.1,0.0,42.5
2022-06-05,2022,6,5,Summer,27.7,1,0,0.1,0.0,33.041666666666664
2022-06-06,2022,6,6,Summer,22.9,1,0,0.0,0.0,32.625
2022-06-07,2022,6,7,Summer,22.7,0,0,0.4,0.0,43.75
2022-06-08,2022,6,8,Summer,20.9,0,0,0.0,0.0,54.375
2022-06-09,2022,6,9,Summer,21.2,0,0,0.0,0.0,59.541666666666664
2022-06-13,2022,6,13,Summer,19.6,0,0,11.6,0.0,79.83333333333333
2022-06-14,2022,6,14,Summer,22.2,0,0,0.3,0.0,74.5
2022-06-15,2022,6,15,Summer,23.4,0,0,0.2,0.0,72.58333333333333
2022-06-16,2022,6,16,Summer,24.6,1,0,1.2,0.0,67.54166666666667
2022-06-17,2022,6,17,Summer,26.4,1,0,0.0,0.0,64.25
2022-06-19,2022,6,19,Summer,27.4,1,0,0.0,0.0,64.75
2022-06-20,2022,6,20,Summer,29.3,1,0,0.0,0.0,60.041666666666664
2022-06-21,2022,6,21,Summer,29.3,1,0,0.0,0.0,46.25
2022-06-23,2022,6,23,Summer,27.3,1,0,0.0,0.0,56.708333333333336
2022-06-24,2022,6,24,Summer,29.6,1,0,0.0,0.0,27.583333333333332
2022-06-25,2022,6,25,Summer,32.1,1,0,0.0,0.0,28.041666666666668
2022-06-30,2022,6,30,Summer,26.9,1,0,7.3,0.0,85.33333333333333
2022-07-04,2022,7,4,Summer,26.8,0,0,4.0,0.0,84.04166666666667
2022-07-07,2022,7,7,Summer,30.1,1,0,0.0,0.0,72.75
2022-07-08,2022,7,8,Summer,28.4,1,0,0.0,0.0,75.08333333333333
2022-07-13,2022,7,13,Summer,29.0,1,0,0.0,0.0,76.0
2022-07-14,2022,7,14,Summer,29.2,1,0,0.0,0.0,61.166666666666664
2022-07-15,2022,7,15,Summer,30.5,1,0,0.0,0.0,62.041666666666664
2022-07-16,2022,7,16,Summer,28.6,1,0,0.0,0.0,69.58333333333333
2022-07-17,2022,7,17,Summer,30.4,1,0,0.0,0.0,64.58333333333333
2022-07-18,2022,7,18,Summer,29.2,1,0,0.0,0.0,51.958333333333336
2022-07-19,2022,7,19,Summer,28.8,1,0,0.0,0.0,68.41666666666667
2022-07-20,2022,7,20,Summer,27.9,1,0,0.0,0.0,56.541666666666664
2022-07-21,2022,7,21,Summer,28.6,1,0,0.0,0.0,65.45833333333333
2022-07-23,2022,7,23,Summer,28.2,1,0,1.1,0.0,63.625
2022-07-24,2022,7,24,Summer,27.8,1,0,0.0,0.0,63.708333333333336
2022-07-25,2022,7,25,Summer,28.9,1,0,0.0,0.0,64.45833333333333
2022-07-29,2022,7,29,Summer,27.6,1,0,0.0,0.0,74.91666666666667
2022-07-30,2022,7,30,Summer,27.6,1,0,0.30000000000000004,0.0,76.91666666666667
2022-07-31,2022,7,31,Summer,28.7,1,0,0.5,0.0,78.08333333333333
2022-08-01,2022,8,1,Autumn,29.8,1,0,0.0,0.0,76.25
2022-08-02,2022,8,2,Autumn,30.9,1,0,0.39999999999999997,0.0,75.04166666666667
2022-08-03,2022,8,3,Autumn,31.2,1,0,0.0,0.0,70.70833333333333
2022-08-05,2022,8,5,Autumn,30.7,1,0,0.0,0.0,71.58333333333333
2022-08-10,2022,8,10,Autumn,26.0,1,0,0.0,0.0,82.0
2022-08-11,2022,8,11,Autumn,27.6,1,0,0.0,0.0,81.875
2022-08-12,2022,8,12,Autumn,27.7,1,0,0.1,0.0,81.33333333333333
2022-08-13,2022,8,13,Autumn,28.5,1,0,0.0,0.0,78.375
2022-08-15,2022,8,15,Autumn,27.7,1,0,0.0,0.0,67.54166666666667
2022-08-16,2022,8,16,Autumn,26.7,1,0,0.0,0.0,60.708333333333336
2022-08-19,2022,8,19,Autumn,25.5,1,0,0.0,0.0,74.95833333333333
2022-08-20,2022,8,20,Autumn,26.8,1,0,0.5,0.0,72.91666666666667
2022-08-22,2022,8,22,Autumn,24.7,1,0,23.4,0.0,65.58333333333333
2022-08-23,2022,8,23,Autumn,23.4,1,0,0.0,0.0,54.5
2022-08-24,2022,8,24,Autumn,23.0,0,0,0.0,0.0,64.91666666666667
2022-08-25,2022,8,25,Autumn,24.2,1,0,0.0,0.0,63.291666666666664
2022-08-26,2022,8,26,Autumn,20.3,1,0,0.0,0.0,51.875
2022-08-27,2022,8,27,Autumn,20.1,0,0,0.0,0.0,41.875
2022-08-29,2022,8,29,Autumn,19.7,0,0,0.0,0.0,79.83333333333333
2022-08-30,2022,8,30,Autumn,22.0,0,0,0.0,0.0,82.29166666666667
2022-08-31,2022,8,31,Autumn,24.4,1,0,0.0,0.0,65.58333333333333
2022-09-01,2022,9,1,Autumn,22.8,1,0,0.0,0.0,53.708333333333336
2022-09-02,2022,9,2,Autumn,22.3,0,0,0.0,0.0,74.29166666666667
2022-09-05,2022,9,5,Autumn,20.7,1,0,0.0,0.0,46.791666666666664
2022-09-06,2022,9,6,Autumn,21.8,1,0,0.0,0.0,50.125
2022-09-07,2022,9,7,Autumn,22.9,1,0,0.0,0.0,48.625
2022-09-08,2022,9,8,Autumn,24.0,1,0,0.0,0.0,60.958333333333336
2022-09-09,2022,9,9,Autumn,24.5,1,0,0.0,0.0,70.25
2022-09-10,2022,9,10,Autumn,24.8,1,0,0.1,0.0,66.29166666666667
2022-09-11,2022,9,11,Autumn,24.4,1,0,0.2,0.0,74.20833333333333
2022-09-12,2022,9,12,Autumn,24.6,1,0,0.0,0.0,71.58333333333333
2022-09-13,2022,9,13,Autumn,24.3,1,0,0.0,0.0,67.79166666666667
2022-09-14,2022,9,14,Autumn,24.8,1,0,0.0,0.0,66.25
2022-09-15,2022,9,15,Autumn,24.1,1,0,0.0,0.0,72.83333333333333
2022-09-16,2022,9,16,Autumn,25.2,1,0,0.0,0.0,71.08333333333333
2022-09-17,2022,9,17,Autumn,25.0,1,0,0.0,0.0,67.29166666666667
2022-09-18,2022,9,18,Autumn,22.1,1,0,0.0,0.0,38.416666666666664
2022-09-19,2022,9,19,Autumn,20.1,1,0,0.0,0.0,30.916666666666668
2022-09-20,2022,9,20,Autumn,17.4,0,0,0.0,0.0,28.583333333333332
2022-09-24,2022,9,24,Autumn,18.1,0,0,0.0,0.0,42.833333333333336
2022-09-25,2022,9,25,Autumn,17.4,0,0,0.0,0.0,52.125
2022-09-26,2022,9,26,Autumn,19.7,0,0,0.0,0.0,62.291666666666664
2022-09-27,2022,9,27,Autumn,19.9,1,0,0.0,0.0,61.666666666666664
2022-09-28,2022,9,28,Autumn,21.0,0,0,0.0,0.0,61.583333333333336
2022-09-29,2022,9,29,Autumn,21.7,1,0,0.0,0.0,66.45833333333333
2022-09-30,2022,9,30,Autumn,22.2,0,0,0.0,0.0,58.291666666666664
2022-10-04,2022,10,4,Autumn,8.6,0,0,0.0,0.0,30.25
2022-10-05,2022,10,5,Autumn,8.8,0,0,0.0,0.0,48.208333333333336
2022-10-06,2022,10,6,Autumn,10.6,0,0,0.0,0.0,61.708333333333336
2022-10-07,2022,10,7,Autumn,13.2,0,0,0.0,0.0,74.16666666666667
2022-10-08,2022,10,8,Autumn,11.6,0,0,0.1,0.0,75.20833333333333
2022-10-10,2022,10,10,Autumn,9.3,0,0,0.0,0.0,40.916666666666664
2022-10-11,2022,10,11,Autumn,10.3,0,0,0.0,0.0,56.416666666666664
2022-10-12,2022,10,12,Autumn,11.7,0,0,0.0,0.0,63.833333333333336
2022-10-13,2022,10,13,Autumn,13.8,0,0,0.0,0.0,66.16666666666667
2022-10-14,2022,10,14,Autumn,13.3,0,0,0.0,0.0,65.79166666666667
2022-10-15,2022,10,15,Autumn,17.6,0,0,0.0,0.0,75.20833333333333
2022-10-16,2022,10,16,Autumn,13.7,0,0,0.0,0.0,20.291666666666668
2022-10-17,2022,10,17,Autumn,9.0,0,0,0.0,0.0,24.0
2022-10-18,2022,10,18,Autumn,8.3,0,1,0.0,0.0,40.5
2022-10-19,2022,10,19,Autumn,11.4,0,0,0.0,0.0,57.375
2022-10-20,2022,10,20,Autumn,12.1,0,0,0.0,0.0,51.375
2022-10-21,2022,10,21,Autumn,14.1,0,0,0.0,0.0,62.833333333333336
2022-10-22,2022,10,22,Autumn,11.8,0,0,0.0,0.0,39.208333333333336
2022-10-23,2022,10,23,Autumn,11.3,0,0,0.0,0.0,41.458333333333336
2022-10-24,2022,10,24,Autumn,10.8,0,0,0.0,0.0,56.833333333333336
2022-10-25,2022,10,25,Autumn,12.6,0,0,0.1,0.0,70.45833333333333
2022-10-26,2022,10,26,Autumn,13.9,0,0,0.1,0.0,56.416666666666664
2022-10-27,2022,10,27,Autumn,10.6,0,0,0.3,0.0,37.416666666666664
2022-10-28,2022,10,28,Autumn,11.0,0,0,0.0,0.0,56.375
2022-10-29,2022,10,29,Autumn,12.2,0,0,0.0,0.0,75.0
2022-10-30,2022,10,30,Autumn,12.7,0,0,1.5,0.0,80.04166666666667
2022-10-31,2022,10,31,Autumn,9.9,0,0,0.0,0.0,38.125
2022-11-01,2022,11,1,Winter,9.5,0,0,0.0,0.0,36.0
2022-11-03,2022,11,3,Winter,5.8,0,0,1.2,0.0,65.04166666666667
2022-11-04,2022,11,4,Winter,6.3,0,1,0.0,0.0,42.708333333333336
2022-11-05,2022,11,5,Winter,7.3,0,1,0.0,0.0,68.5
2022-11-06,2022,11,6,Winter,7.1,0,0,0.4,0.0,81.66666666666667
2022-11-07,2022,11,7,Winter,7.2,0,0,0.0,0.0,44.541666666666664
2022-11-08,2022,11,8,Winter,6.1,0,1,0.0,0.0,60.75
2022-11-09,2022,11,9,Winter,9.7,0,1,0.0,0.0,70.66666666666667
2022-11-10,2022,11,10,Winter,13.1,0,0,0.0,0.0,76.54166666666667
2022-11-13,2022,11,13,Winter,2.8,0,1,0.0,0.0,47.291666666666664
2022-11-14,2022,11,14,Winter,4.0,0,1,0.0,0.0,70.79166666666667
2022-11-15,2022,11,15,Winter,6.8,0,1,0.0,0.0,71.33333333333333
2022-11-16,2022,11,16,Winter,5.4,0,1,0.0,0.0,64.66666666666667
2022-11-17,2022,11,17,Winter,5.9,0,1,0.0,0.0,76.45833333333333
2022-11-18,2022,11,18,Winter,8.8,0,0,0.1,0.0,78.33333333333333
2022-11-19,2022,11,19,Winter,7.6,0,0,0.0,0.0,84.875
2022-11-20,2022,11,20,Winter,7.1,0,0,0.0,0.0,92.45833333333333
2022-11-21,2022,11,21,Winter,6.2,0,0,0.0,0.0,66.79166666666667
2022-11-22,2022,11,22,Winter,6.0,0,0,0.0,0.0,82.08333333333333
2022-11-23,2022,11,23,Winter,6.1,0,1,0.0,0.0,85.58333333333333
2022-11-24,2022,11,24,Winter,6.9,0,0,0.0,0.0,95.625
2022-11-25,2022,11,25,Winter,5.5,0,0,0.0,0.0,64.875
2022-11-26,2022,11,26,Winter,0.9,0,1,0.0,0.0,26.5
2022-11-27,2022,11,27,Winter,4.8,0,1,0.30000000000000004,0.0,50.125
2022-11-28,2022,11,28,Winter,3.8,0,1,0.0,0.0,48.833333333333336
2022-11-30,2022,11,30,Winter,-7.2,0,1,0.0,0.0,18.416666666666668
2022-12-01,2022,12,1,Winter,-4.7,0,1,0.0,0.0,20.875
2022-12-02,2022,12,2,Winter,-6.4,0,1,0.0,0.0,43.291666666666664
2022-12-03,2022,12,3,Winter,-5.1,0,1,0.0,0.0,23.541666666666668
2022-12-04,2022,12,4,Winter,-5.7,0,1,0.0,0.0,30.291666666666668
2022-12-05,2022,12,5,Winter,-4.6,0,1,0.0,0.0,34.041666666666664
2022-12-06,2022,12,6,Winter,-3.4,0,1,0.0,0.0,41.125
2022-12-07,2022,12,7,Winter,-0.2,0,1,0.0,0.0,41.833333333333336
2022-12-08,2022,12,8,Winter,-0.1,0,1,0.0,0.0,38.375
2022-12-09,2022,12,9,Winter,1.9,0,1,0.0,0.0,45.041666666666664
2022-12-11,2022,12,11,Winter,-0.1,0,1,0.0,0.0,37.041666666666664
2022-12-14,2022,12,14,Winter,-5.1,0,1,0.0,0.0,23.0
2022-12-15,2022,12,15,Winter,-6.3,0,1,0.0,0.0,21.416666666666668
2022-12-16,2022,12,16,Winter,-6.5,0,1,0.1,0.07,18.791666666666668
2022-12-18,2022,12,18,Winter,-8.3,0,1,0.0,0.0,26.666666666666668
2022-12-19,2022,12,19,Winter,-6.1,0,1,0.0,0.0,34.291666666666664
2022-12-20,2022,12,20,Winter,-2.7,0,1,0.0,0.0,45.25
2022-12-21,2022,12,21,Winter,-3.8,0,1,0.0,0.0,29.25
2022-12-23,2022,12,23,Winter,-5.3,0,1,0.0,0.0,24.666666666666668
2022-12-24,2022,12,24,Winter,-3.8,0,1,0.0,0.0,21.5
2022-12-25,2022,12,25,Winter,-5.6,0,1,0.0,0.0,21.458333333333332
2022-12-26,2022,12,26,Winter,-3.9,0,1,0.0,0.0,27.083333333333332
2022-12-27,2022,12,27,Winter,-5.8,0,1,0.0,0.0,25.166666666666668
2022-12-28,2022,12,28,Winter,-2.7,0,1,0.0,0.0,31.875
2022-12-29,2022,12,29,Winter,-5.8,0,1,0.0,0.0,26.833333333333332
2022-12-30,2022,12,30,Winter,-5.6,0,1,0.0,0.0,33.375
2022-12-31,2022,12,31,Winter,-3.6,0,1,0.0,0.0,33.625
