date,tavg,tmin,tmax,prcp,snow,wspd,pres,year,month,day,season,breeding_season,temp_range,extreme_high,extreme_low,rain_day,strong_wind,GDD
2023-11-21,5.9,0.0,15.0,0.0,0.0,5.4,1015.0,2023,11,21,Winter,0,15.0,0,1,0,0,0.9000000000000004
2023-11-22,8.4,2.0,16.3,0.0,0.0,12.9,1012.7,2023,11,22,Winter,0,14.3,0,0,0,1,3.4000000000000004
2023-11-24,-5.3,-9.0,1.8,0.0,0.0,8.0,1036.1,2023,11,24,Winter,0,10.8,0,1,0,0,0.0
2023-11-25,-4.6,-10.0,1.5,0.0,0.0,5.0,1031.9,2023,11,25,Winter,0,11.5,0,1,0,0,0.0
2023-11-26,-3.3,-9.0,2.3,0.0,0.0,4.5,1023.0,2023,11,26,Winter,0,11.3,0,1,0,0,0.0
2023-11-27,1.8,-8.0,10.9,0.0,0.0,13.8,1019.6,2023,11,27,Winter,0,18.9,0,1,0,1,0.0
2023-11-28,-0.9,-9.0,10.9,0.0,0.0,8.4,1024.6,2023,11,28,Winter,0,19.9,0,1,0,0,0.0
2023-11-30,-3.1,-8.0,3.1,0.0,0.0,13.6,1035.1,2023,11,30,Winter,0,11.1,0,1,0,1,0.0
2023-12-01,-3.2,-8.0,5.0,0.0,0.0,8.4,1029.8,2023,12,1,Winter,0,13.0,0,1,0,0,0.0
2023-12-02,-0.9,-10.0,10.5,0.0,0.0,6.6,1026.2,2023,12,2,Winter,0,20.5,0,1,0,0,0.0
2023-12-03,0.1,-9.0,10.5,0.0,0.0,5.9,1024.5,2023,12,3,Winter,0,19.5,0,1,0,0,0.0
2023-12-04,-0.2,-6.0,10.5,0.0,0.0,5.7,1016.3,2023,12,4,Winter,0,16.5,0,1,0,0,0.0
2023-12-05,3.0,-7.0,10.9,0.0,0.0,4.8,1013.8,2023,12,5,Winter,0,17.9,0,1,0,0,0.0
2023-12-06,3.2,-3.0,11.0,0.0,0.0,11.7,1014.3,2023,12,6,Winter,0,14.0,0,1,0,1,0.0
2023-12-07,1.8,-4.0,11.0,0.0,0.0,4.8,1006.7,2023,12,7,Winter,0,15.0,0,1,0,0,0.0
2023-12-08,3.7,-2.0,14.0,0.0,0.0,4.5,1006.2,2023,12,8,Winter,0,16.0,0,1,0,0,0.0
2023-12-09,2.1,-1.0,12.2,0.0,0.0,6.9,1022.7,2023,12,9,Winter,0,13.2,0,1,0,0,0.0
2023-12-12,-3.2,-8.4,-1.8,0.0,0.0,6.2,1029.7,2023,12,12,Winter,0,6.6000000000000005,0,1,0,0,0.0
2023-12-17,-13.2,-21.0,-5.0,0.0,0.0,5.9,1038.4,2023,12,17,Winter,0,16.0,0,1,0,0,0.0
2023-12-18,-11.2,-19.0,-4.8,0.0,0.0,3.9,1034.5,2023,12,18,Winter,0,14.2,0,1,0,0,0.0
2023-12-22,-10.0,-13.0,-3.0,0.0,0.0,8.1,1040.9,2023,12,22,Winter,0,10.0,0,1,0,0,0.0
2023-12-23,-4.8,-13.1,-0.5,0.0,0.0,11.8,1037.4,2023,12,23,Winter,0,12.6,0,1,0,1,0.0
2023-12-24,-6.9,-12.1,0.0,0.0,0.0,12.5,1033.6,2023,12,24,Winter,0,12.1,0,1,0,1,0.0
2023-12-25,-4.6,-12.0,1.0,0.0,0.0,5.4,1028.8,2023,12,25,Winter,0,13.0,0,1,0,0,0.0
2023-12-26,-3.9,-10.0,5.0,0.0,0.0,7.5,1031.2,2023,12,26,Winter,0,15.0,0,1,0,0,0.0
2023-12-27,-4.5,-12.0,3.7,0.0,0.0,5.7,1033.1,2023,12,27,Winter,0,15.7,0,1,0,0,0.0
2023-12-28,-2.7,-11.0,5.0,0.0,0.0,6.3,1029.6,2023,12,28,Winter,0,16.0,0,1,0,0,0.0
2023-12-29,-3.2,-11.0,4.6,0.0,0.0,4.2,1024.7,2023,12,29,Winter,0,15.6,0,1,0,0,0.0
2023-12-30,0.8,-8.0,5.0,0.0,0.0,7.7,1017.6,2023,12,30,Winter,0,13.0,0,1,0,0,0.0
2023-12-31,-2.8,-5.0,4.3,0.0,0.0,10.8,1030.3,2023,12,31,Winter,0,9.3,0,1,0,1,0.0
2024-01-01,-4.8,-10.0,4.3,0.0,0.0,4.6,1028.2,2024,1,1,Winter,0,14.3,0,1,0,0,0.0
2024-01-02,-1.8,-7.0,4.0,0.0,0.0,6.0,1023.6,2024,1,2,Winter,0,11.0,0,1,0,0,0.0
2024-01-03,-2.4,-6.0,6.0,0.0,0.0,10.2,1023.1,2024,1,3,Winter,0,12.0,0,1,0,1,0.0
2024-01-04,1.3,-10.0,9.0,0.0,0.0,9.5,1016.3,2024,1,4,Winter,0,19.0,0,1,0,0,0.0
2024-01-05,0.7,-5.6,8.4,0.0,0.0,9.5,1023.4,2024,1,5,Winter,0,14.0,0,1,0,0,0.0
2024-01-07,-5.4,-12.0,2.8,0.0,0.0,8.9,1032.1,2024,1,7,Winter,0,14.8,0,1,0,0,0.0
2024-01-08,-3.4,-9.6,1.5,0.0,0.0,4.5,1022.8,2024,1,8,Winter,0,11.1,0,1,0,0,0.0
2024-01-09,-1.8,-5.1,7.0,0.0,0.0,8.7,1024.7,2024,1,9,Winter,0,12.1,0,1,0,0,0.0
2024-01-10,-3.3,-9.1,5.2,0.0,0.0,5.7,1023.7,2024,1,10,Winter,0,14.3,0,1,0,0,0.0
2024-01-11,-1.2,-9.0,11.0,0.0,0.0,6.2,1016.6,2024,1,11,Winter,0,20.0,0,1,0,0,0.0
2024-01-12,-1.8,-8.0,7.3,0.0,0.0,4.4,1020.9,2024,1,12,Winter,0,15.3,0,1,0,0,0.0
2024-01-13,-1.4,-8.0,6.4,0.0,0.0,6.2,1023.8,2024,1,13,Winter,0,14.4,0,1,0,0,0.0
2024-01-14,-2.9,-7.0,3.0,0.0,0.0,12.2,1032.7,2024,1,14,Winter,0,10.0,0,1,0,1,0.0
2024-01-15,-4.3,-11.0,4.0,0.0,0.0,7.4,1032.7,2024,1,15,Winter,0,15.0,0,1,0,0,0.0
2024-01-16,-1.4,-11.0,3.8,0.0,0.0,5.2,1030.6,2024,1,16,Winter,0,14.8,0,1,0,0,0.0
2024-01-17,-2.3,-3.0,3.1,0.0,0.0,5.2,1025.5,2024,1,17,Winter,0,6.1,0,1,0,0,0.0
2024-01-18,-1.1,-8.0,4.0,0.0,0.0,6.2,1031.8,2024,1,18,Winter,0,12.0,0,1,0,0,0.0
2024-01-19,-1.5,-5.2,3.4,0.0,0.0,5.1,1034.3,2024,1,19,Winter,0,8.6,0,1,0,0,0.0
2024-01-20,-3.4,-4.0,1.0,0.0,0.0,7.8,1032.9,2024,1,20,Winter,0,5.0,0,1,0,0,0.0
2024-01-24,-1.3,-8.3,4.4,0.0,0.0,10.5,1035.0,2024,1,24,Winter,0,12.700000000000001,0,1,0,1,0.0
2024-01-25,0.6,-6.1,5.7,0.0,0.0,15.6,1032.1,2024,1,25,Winter,0,11.8,0,1,0,1,0.0
2024-01-26,-0.8,-5.0,5.7,0.0,0.0,11.1,1031.9,2024,1,26,Winter,0,10.7,0,1,0,1,0.0
2024-01-27,-2.4,-4.6,5.6,0.0,0.0,9.9,1031.8,2024,1,27,Winter,0,10.2,0,1,0,0,0.0
2024-01-28,-2.3,-12.0,7.0,0.0,0.0,5.7,1028.9,2024,1,28,Winter,0,19.0,0,1,0,0,0.0
2024-01-29,-2.2,-10.0,6.6,0.0,0.0,7.8,1029.1,2024,1,29,Winter,0,16.6,0,1,0,0,0.0
2024-01-30,-3.1,-8.0,3.1,0.0,0.0,4.5,1026.1,2024,1,30,Winter,0,11.1,0,1,0,0,0.0
2024-01-31,-1.9,-6.0,1.5,0.0,0.0,11.2,1030.9,2024,1,31,Winter,0,7.5,0,1,0,1,0.0
2024-02-01,-7.5,-10.0,1.5,0.0,0.0,6.9,1037.6,2024,2,1,Spring,0,11.5,0,1,0,0,0.0
2024-02-02,-5.3,-13.0,-1.0,0.0,0.0,5.7,1034.8,2024,2,2,Spring,0,12.0,0,1,0,0,0.0
2024-02-03,-3.2,-12.0,5.0,0.0,0.0,5.7,1035.3,2024,2,3,Spring,0,17.0,0,1,0,0,0.0
2024-02-04,-2.9,-10.0,4.1,0.0,0.0,4.8,1032.7,2024,2,4,Spring,0,14.1,0,1,0,0,0.0
2024-02-05,-1.0,-4.0,6.0,0.0,0.0,6.3,1029.9,2024,2,5,Spring,0,10.0,0,1,0,0,0.0
2024-02-06,-0.7,-9.0,4.9,0.0,0.0,11.8,1032.0,2024,2,6,Spring,0,13.9,0,1,0,1,0.0
2024-02-07,0.1,-6.0,6.6,0.0,0.0,10.4,1030.8,2024,2,7,Spring,0,12.6,0,1,0,1,0.0
2024-02-08,0.1,-5.0,8.0,0.0,0.0,9.3,1025.6,2024,2,8,Spring,0,13.0,0,1,0,0,0.0
2024-02-09,1.8,-10.0,9.2,0.0,0.0,12.9,1022.5,2024,2,9,Spring,0,19.2,0,1,0,1,0.0
2024-02-10,0.1,-3.0,9.2,0.0,0.0,11.2,1026.5,2024,2,10,Spring,0,12.2,0,1,0,1,0.0
2024-02-11,0.7,-9.0,12.4,0.0,0.0,5.1,1024.0,2024,2,11,Spring,0,21.4,0,1,0,0,0.0
2024-02-12,1.8,-7.0,12.4,0.0,0.0,5.2,1018.9,2024,2,12,Spring,0,19.4,0,1,0,0,0.0
2024-02-13,4.3,-3.1,15.7,0.0,0.0,5.2,1015.7,2024,2,13,Spring,0,18.8,0,1,0,0,0.0
2024-02-14,4.4,-2.0,12.1,0.0,0.0,12.3,1023.7,2024,2,14,Spring,0,14.1,0,1,0,1,0.0
2024-02-15,3.4,-4.2,12.1,0.0,0.0,10.2,1029.7,2024,2,15,Spring,0,16.3,0,1,0,1,0.0
2024-02-16,1.2,-4.0,9.4,0.0,0.0,6.9,1016.4,2024,2,16,Spring,0,13.4,0,1,0,0,0.0
2024-02-17,5.8,-4.0,11.7,0.0,0.0,6.4,1009.7,2024,2,17,Spring,0,15.7,0,1,0,0,0.7999999999999998
2024-02-21,-2.3,-5.7,1.0,0.0,0.0,8.2,1035.4,2024,2,21,Spring,0,6.7,0,1,0,0,0.0
2024-02-22,-2.0,-4.6,4.0,0.0,0.0,10.5,1037.5,2024,2,22,Spring,0,8.6,0,1,0,1,0.0
2024-02-23,-1.0,-6.5,4.0,0.0,0.0,6.2,1036.9,2024,2,23,Spring,0,10.5,0,1,0,0,0.0
2024-02-24,0.6,-5.0,6.0,0.0,0.0,5.6,1030.7,2024,2,24,Spring,0,11.0,0,1,0,0,0.0
2024-02-25,2.3,-5.0,10.3,0.0,0.0,7.6,1030.5,2024,2,25,Spring,0,15.3,0,1,0,0,0.0
2024-02-26,1.3,-7.0,10.3,0.0,0.0,9.0,1035.6,2024,2,26,Spring,0,17.3,0,1,0,0,0.0
2024-02-27,0.6,-4.0,5.8,0.0,0.0,6.6,1028.6,2024,2,27,Spring,0,9.8,0,1,0,0,0.0
2024-02-28,2.2,-4.0,7.0,0.0,0.0,7.7,1029.9,2024,2,28,Spring,0,11.0,0,1,0,0,0.0
2024-03-01,0.9,-8.1,6.0,0.0,0.0,12.8,1029.6,2024,3,1,Spring,1,14.1,0,1,0,1,0.0
2024-03-02,2.9,-6.0,12.0,0.0,0.0,10.7,1015.4,2024,3,2,Spring,1,18.0,0,1,0,1,0.0
2024-03-03,2.6,-6.0,11.8,0.0,0.0,9.0,1017.6,2024,3,3,Spring,1,17.8,0,1,0,0,0.0
2024-03-06,3.1,-3.0,9.9,0.0,0.0,8.9,1024.3,2024,3,6,Spring,1,12.9,0,1,0,0,0.0
2024-03-07,4.5,-5.0,12.0,0.0,0.0,14.7,1021.1,2024,3,7,Spring,1,17.0,0,1,0,1,0.0
2024-03-08,3.8,-4.0,12.0,0.0,0.0,9.9,1025.2,2024,3,8,Spring,1,16.0,0,1,0,0,0.0
2024-03-09,5.0,-6.0,14.4,0.0,0.0,7.2,1022.4,2024,3,9,Spring,1,20.4,0,1,0,0,0.0
2024-03-10,6.2,-1.3,14.4,0.0,0.0,4.6,1020.0,2024,3,10,Spring,1,15.700000000000001,0,1,0,0,1.2000000000000002
2024-03-11,9.2,0.0,16.1,0.0,0.0,10.0,1017.4,2024,3,11,Spring,1,16.1,0,1,0,1,4.199999999999999
2024-03-12,7.8,-3.0,15.0,0.0,0.0,9.0,1023.3,2024,3,12,Spring,1,18.0,0,1,0,0,2.8
2024-03-13,10.4,-3.0,20.0,0.0,0.0,7.3,1017.9,2024,3,13,Spring,1,23.0,0,1,0,0,5.4
2024-03-14,12.4,-1.0,22.0,0.0,0.0,9.8,1017.3,2024,3,14,Spring,1,23.0,0,1,0,0,7.4
2024-03-15,14.0,5.6,22.0,0.0,0.0,10.4,1017.7,2024,3,15,Spring,1,16.4,0,0,0,1,9.0
2024-03-16,12.7,7.9,21.0,0.0,0.0,16.5,1018.5,2024,3,16,Spring,1,13.1,0,0,0,1,7.699999999999999
2024-03-17,8.2,5.0,21.1,0.0,0.0,14.1,1026.7,2024,3,17,Spring,1,16.1,0,0,0,1,3.1999999999999993
2024-03-18,10.2,-1.0,16.0,0.0,0.0,13.6,1019.5,2024,3,18,Spring,1,17.0,0,1,0,1,5.199999999999999
2024-03-20,8.2,-0.9,16.1,0.0,0.0,9.5,1024.7,2024,3,20,Spring,1,17.0,0,1,0,0,3.1999999999999993
2024-03-21,8.6,0.0,15.4,0.0,0.0,6.9,1009.5,2024,3,21,Spring,1,15.4,0,1,0,0,3.5999999999999996
2024-03-22,13.1,0.0,24.0,0.0,0.0,9.6,1004.6,2024,3,22,Spring,1,24.0,0,1,0,0,8.1
2024-03-23,14.9,7.4,23.5,0.0,0.0,7.7,1013.6,2024,3,23,Spring,1,16.1,0,0,0,0,9.9
2024-03-25,10.6,5.7,16.0,0.0,0.0,7.0,1020.2,2024,3,25,Spring,1,10.3,0,0,0,0,5.6
2024-03-26,8.5,5.7,16.0,0.0,0.0,7.3,1019.8,2024,3,26,Spring,1,10.3,0,0,0,0,3.5
2024-03-30,15.3,6.0,22.0,0.0,0.0,14.0,1010.8,2024,3,30,Spring,1,16.0,0,0,0,1,10.3
2024-03-31,13.5,5.0,21.0,0.0,0.0,8.3,1009.8,2024,3,31,Spring,1,16.0,0,0,0,0,8.5
2024-04-01,9.7,7.2,14.4,0.0,0.0,8.1,1012.8,2024,4,1,Spring,1,7.2,0,0,0,0,4.699999999999999
2024-04-02,13.2,9.3,21.0,0.0,0.0,9.3,1011.9,2024,4,2,Spring,1,11.7,0,0,0,0,8.2
2024-04-03,15.1,10.0,21.0,0.0,0.0,10.1,1016.1,2024,4,3,Spring,1,11.0,0,0,0,1,10.1
2024-04-04,11.1,7.0,20.4,0.0,0.0,8.7,1021.0,2024,4,4,Spring,1,13.399999999999999,0,0,0,0,6.1
2024-04-05,13.4,4.4,21.0,0.0,0.0,7.5,1017.7,2024,4,5,Spring,1,16.6,0,0,0,0,8.4
2024-04-06,19.0,6.0,28.0,0.0,0.0,10.8,1014.2,2024,4,6,Spring,1,22.0,0,0,0,1,14.0
2024-04-07,19.6,7.0,27.0,0.0,0.0,8.4,1013.7,2024,4,7,Spring,1,20.0,0,0,0,0,14.600000000000001
2024-04-08,16.2,10.0,26.8,0.0,0.0,11.4,1019.4,2024,4,8,Spring,1,16.8,0,0,0,1,11.2
2024-04-09,11.3,10.0,21.2,0.0,0.0,12.5,1024.5,2024,4,9,Spring,1,11.2,0,0,0,1,6.300000000000001
2024-04-11,16.1,6.6,22.6,0.0,0.0,5.6,1013.0,2024,4,11,Spring,1,16.0,0,0,0,0,11.100000000000001
2024-04-12,18.8,9.5,27.1,0.0,0.0,5.6,1009.5,2024,4,12,Spring,1,17.6,0,0,0,0,13.8
2024-04-13,21.1,14.9,27.1,0.0,0.0,9.4,1010.6,2024,4,13,Spring,1,12.200000000000001,0,0,0,0,16.1
2024-04-14,16.2,15.0,26.3,0.0,0.0,9.5,1010.2,2024,4,14,Spring,1,11.3,0,0,0,0,11.2
2024-04-16,17.9,8.0,27.0,0.0,0.0,10.6,1013.4,2024,4,16,Spring,1,19.0,0,0,0,1,12.899999999999999
2024-04-17,19.7,8.9,28.0,0.0,0.0,7.7,1010.6,2024,4,17,Spring,1,19.1,0,0,0,0,14.7
2024-04-18,22.6,12.3,29.0,0.0,0.0,10.2,1009.4,2024,4,18,Spring,1,16.7,0,0,0,1,17.6
2024-04-19,17.4,13.9,29.3,0.0,0.0,8.0,1010.9,2024,4,19,Spring,1,15.4,0,0,0,0,12.399999999999999
2024-04-20,16.1,13.0,23.0,0.0,0.0,8.6,1009.5,2024,4,20,Spring,1,10.0,0,0,0,0,11.100000000000001
2024-04-21,17.9,8.0,24.0,0.0,0.0,9.0,1011.1,2024,4,21,Spring,1,16.0,0,0,0,0,12.899999999999999
2024-04-24,18.0,7.4,25.4,0.0,0.0,7.5,1007.0,2024,4,24,Spring,1,18.0,0,0,0,0,13.0
2024-04-25,20.5,12.7,27.7,0.0,0.0,7.5,1001.8,2024,4,25,Spring,1,15.0,0,0,0,0,15.5
2024-04-26,21.1,15.0,27.7,0.0,0.0,5.9,1002.7,2024,4,26,Spring,1,12.7,0,0,0,0,16.1
2024-04-30,17.3,6.0,25.0,0.0,0.0,8.8,1013.7,2024,4,30,Spring,1,19.0,0,0,0,0,12.3
2024-05-01,19.1,8.0,28.0,0.0,0.0,10.9,1011.6,2024,5,1,Summer,1,20.0,0,0,0,1,14.100000000000001
2024-05-02,19.8,9.0,28.0,0.0,0.0,8.5,1015.0,2024,5,2,Summer,1,19.0,0,0,0,0,14.8
2024-05-03,19.9,10.9,27.2,0.0,0.0,10.5,1015.9,2024,5,3,Summer,1,16.299999999999997,0,0,0,1,14.899999999999999
2024-05-04,18.7,12.8,26.6,0.0,0.0,7.8,1011.4,2024,5,4,Summer,1,13.8,0,0,0,0,13.7
2024-05-06,20.6,14.0,27.0,0.0,0.0,8.1,1010.5,2024,5,6,Summer,1,13.0,0,0,0,0,15.600000000000001
2024-05-07,21.1,14.0,29.0,0.0,0.0,8.8,1017.0,2024,5,7,Summer,1,15.0,0,0,0,0,16.1
2024-05-08,23.0,13.1,31.0,0.0,0.0,11.9,1016.4,2024,5,8,Summer,1,17.9,1,0,0,1,18.0
2024-05-09,23.4,14.9,29.5,0.0,0.0,9.8,1010.9,2024,5,9,Summer,1,14.6,0,0,0,0,18.4
2024-05-12,21.1,11.2,29.2,0.0,0.0,11.1,1014.1,2024,5,12,Summer,1,18.0,0,0,0,1,16.1
2024-05-13,25.9,11.6,33.0,0.0,0.0,11.2,1009.5,2024,5,13,Summer,1,21.4,1,0,0,1,20.9
2024-05-14,23.9,17.0,32.4,0.0,0.0,14.7,1010.7,2024,5,14,Summer,1,15.399999999999999,1,0,0,1,18.9
2024-05-15,19.8,16.0,32.9,0.0,0.0,16.7,1021.2,2024,5,15,Summer,1,16.9,1,0,0,1,14.8
2024-05-16,21.9,11.1,29.0,0.0,0.0,5.7,1006.8,2024,5,16,Summer,1,17.9,0,0,0,0,16.9
2024-05-17,25.0,16.0,31.4,0.0,0.0,7.0,1004.2,2024,5,17,Summer,1,15.399999999999999,1,0,0,0,20.0
2024-05-18,25.8,19.2,31.8,0.0,0.0,10.0,1007.4,2024,5,18,Summer,1,12.600000000000001,1,0,0,1,20.8
2024-05-19,20.0,18.6,31.1,0.0,0.0,10.8,1010.6,2024,5,19,Summer,1,12.5,1,0,0,1,15.0
2024-05-20,22.0,15.0,28.0,0.0,0.0,9.3,1017.0,2024,5,20,Summer,1,13.0,0,0,0,0,17.0
2024-05-21,22.3,17.0,28.5,0.0,0.0,7.8,1015.1,2024,5,21,Summer,1,11.5,0,0,0,0,17.3
2024-05-22,25.1,16.9,31.0,0.0,0.0,7.5,1009.7,2024,5,22,Summer,1,14.100000000000001,1,0,0,0,20.1
2024-05-23,23.6,18.8,30.6,0.0,0.0,9.6,1006.7,2024,5,23,Summer,1,11.8,1,0,0,0,18.6
2024-05-26,22.0,13.0,29.0,0.0,0.0,14.6,1006.0,2024,5,26,Summer,1,16.0,0,0,0,1,17.0
2024-05-27,22.6,12.6,30.0,0.0,0.0,7.6,1007.9,2024,5,27,Summer,1,17.4,1,0,0,0,17.6
2024-05-28,25.1,14.2,32.0,0.0,0.0,7.7,1007.2,2024,5,28,Summer,1,17.8,1,0,0,0,20.1
2024-05-29,26.3,20.0,32.0,0.0,0.0,13.6,1004.0,2024,5,29,Summer,1,12.0,1,0,0,1,21.3
2024-05-31,22.8,21.0,32.7,0.0,0.0,13.2,1012.6,2024,5,31,Summer,1,11.700000000000003,1,0,0,1,17.8
2024-06-01,26.6,15.2,33.0,0.0,0.0,9.0,1012.7,2024,6,1,Summer,1,17.8,1,0,0,0,21.6
2024-06-02,25.4,20.7,33.0,0.0,0.0,8.5,1009.8,2024,6,2,Summer,1,12.3,1,0,0,0,20.4
2024-06-03,26.8,17.2,34.0,0.0,0.0,9.0,1011.0,2024,6,3,Summer,1,16.8,1,0,0,0,21.8
2024-06-04,27.5,19.2,34.0,0.0,0.0,9.5,1012.6,2024,6,4,Summer,1,14.8,1,0,0,0,22.5
2024-06-05,23.0,20.0,33.0,0.0,0.0,8.5,1012.6,2024,6,5,Summer,1,13.0,1,0,0,0,18.0
2024-06-06,25.9,18.5,30.0,0.0,0.0,8.5,1011.5,2024,6,6,Summer,1,11.5,1,0,0,0,20.9
2024-06-08,24.6,16.0,31.0,0.0,0.0,6.9,1004.7,2024,6,8,Summer,1,15.0,1,0,0,0,19.6
2024-06-09,28.9,19.9,36.0,0.0,0.0,9.5,1004.2,2024,6,9,Summer,1,16.1,1,0,0,0,23.9
2024-06-10,26.6,21.0,35.4,0.0,0.0,7.4,1003.1,2024,6,10,Summer,1,14.399999999999999,1,0,0,0,21.6
2024-06-12,28.8,19.0,36.9,0.0,0.0,7.8,998.7,2024,6,12,Summer,1,17.9,1,0,0,0,23.8
2024-06-14,26.8,21.4,33.8,0.0,0.0,8.1,1001.5,2024,6,14,Summer,1,12.399999999999999,1,0,0,0,21.8
2024-06-15,26.8,21.0,33.2,0.0,0.0,7.6,1005.2,2024,6,15,Summer,1,12.200000000000003,1,0,0,0,21.8
2024-06-16,29.2,19.6,36.0,0.0,0.0,11.7,1005.9,2024,6,16,Summer,1,16.4,1,0,0,1,24.2
2024-06-17,30.4,20.0,38.0,0.0,0.0,11.7,1002.6,2024,6,17,Summer,1,18.0,1,0,0,1,25.4
2024-06-18,31.3,22.7,38.0,0.0,0.0,9.9,1000.8,2024,6,18,Summer,1,15.3,1,0,0,0,26.3
2024-06-19,30.2,24.0,37.1,0.0,0.0,10.0,1000.9,2024,6,19,Summer,1,13.100000000000001,1,0,0,1,25.2
2024-06-20,27.2,24.2,36.0,0.0,0.0,10.6,1001.1,2024,6,20,Summer,1,11.8,1,0,0,1,22.2
2024-06-22,27.9,20.9,35.0,0.0,0.0,10.4,997.1,2024,6,22,Summer,1,14.100000000000001,1,0,0,1,22.9
2024-06-23,26.3,21.0,34.1,0.0,0.0,11.5,999.9,2024,6,23,Summer,1,13.100000000000001,1,0,0,1,21.3
2024-06-24,27.1,20.0,34.0,0.0,0.0,8.7,1007.5,2024,6,24,Summer,1,14.0,1,0,0,0,22.1
2024-06-25,28.9,18.8,35.3,0.0,0.0,9.0,1009.0,2024,6,25,Summer,1,16.499999999999996,1,0,0,0,23.9
2024-06-26,30.7,22.5,38.0,0.0,0.0,9.5,1010.4,2024,6,26,Summer,1,15.5,1,0,0,0,25.7
2024-06-27,29.0,26.0,36.2,0.0,0.0,11.5,1006.1,2024,6,27,Summer,1,10.200000000000003,1,0,0,1,24.0
2024-06-28,30.5,22.7,37.0,0.0,0.0,10.2,1001.8,2024,6,28,Summer,1,14.3,1,0,0,1,25.5
2024-07-03,24.8,16.4,29.0,0.0,0.0,7.5,1005.1,2024,7,3,Summer,1,12.600000000000001,0,0,0,0,19.8
2024-07-04,25.8,21.2,30.0,0.0,0.0,7.4,1003.5,2024,7,4,Summer,1,8.8,1,0,0,0,20.8
2024-07-06,27.6,22.5,35.0,0.0,0.0,9.0,997.4,2024,7,6,Summer,1,12.5,1,0,0,0,22.6
2024-07-07,26.6,22.0,33.3,0.0,0.0,6.4,1001.1,2024,7,7,Summer,1,11.299999999999997,1,0,0,0,21.6
2024-07-08,27.3,22.2,33.1,0.0,0.0,7.2,1003.9,2024,7,8,Summer,1,10.900000000000002,1,0,0,0,22.3
2024-07-09,27.7,23.0,33.1,0.0,0.0,6.3,1005.2,2024,7,9,Summer,1,10.100000000000001,1,0,0,0,22.7
2024-07-10,29.1,22.8,36.0,0.0,0.0,7.3,1003.4,2024,7,10,Summer,1,13.2,1,0,0,0,24.1
2024-07-11,29.8,24.2,35.0,0.0,0.0,6.4,999.9,2024,7,11,Summer,1,10.8,1,0,0,0,24.8
2024-07-14,25.9,20.9,30.0,0.0,0.0,4.6,1009.0,2024,7,14,Summer,1,9.100000000000001,1,0,0,0,20.9
2024-07-17,29.2,21.0,36.0,0.0,0.0,8.2,1001.6,2024,7,17,Summer,1,15.0,1,0,0,0,24.2
2024-07-18,30.3,22.0,38.0,0.0,0.0,10.2,998.1,2024,7,18,Summer,1,16.0,1,0,0,1,25.3
2024-07-20,30.6,22.8,35.6,0.0,0.0,8.7,998.8,2024,7,20,Summer,1,12.8,1,0,0,0,25.6
2024-07-23,31.6,25.1,35.9,0.0,0.0,7.2,997.2,2024,7,23,Summer,1,10.799999999999997,1,0,0,0,26.6
2024-07-26,28.1,24.3,32.5,0.0,0.0,6.6,1002.5,2024,7,26,Summer,1,8.2,1,0,0,0,23.1
2024-07-27,29.4,26.0,33.6,0.0,0.0,7.2,1006.1,2024,7,27,Summer,1,7.600000000000001,1,0,0,0,24.4
2024-07-28,31.4,25.8,36.0,0.0,0.0,8.1,1003.0,2024,7,28,Summer,1,10.2,1,0,0,0,26.4
2024-08-01,29.8,24.5,34.2,0.0,0.0,6.3,997.9,2024,8,1,Autumn,0,9.700000000000003,1,0,0,0,24.8
2024-08-05,29.1,22.1,35.0,0.0,0.0,7.8,1002.8,2024,8,5,Autumn,0,12.899999999999999,1,0,0,0,24.1
2024-08-06,29.7,24.9,34.1,0.0,0.0,6.8,1004.9,2024,8,6,Autumn,0,9.200000000000003,1,0,0,0,24.7
2024-08-07,26.0,23.0,34.1,0.0,0.0,6.3,1005.0,2024,8,7,Autumn,0,11.100000000000001,1,0,0,0,21.0
2024-08-08,28.8,23.0,34.0,0.0,0.0,5.2,1004.5,2024,8,8,Autumn,0,11.0,1,0,0,0,23.8
2024-08-11,30.0,23.0,33.0,0.0,0.0,10.4,994.3,2024,8,11,Autumn,0,10.0,1,0,0,1,25.0
2024-08-12,27.2,23.0,30.0,0.0,0.0,18.2,1001.7,2024,8,12,Autumn,0,7.0,1,0,0,1,22.2
2024-08-13,24.8,22.8,30.9,0.0,0.0,11.5,1010.4,2024,8,13,Autumn,0,8.099999999999998,1,0,0,1,19.8
2024-08-14,28.1,23.7,33.0,0.0,0.0,7.0,1011.0,2024,8,14,Autumn,0,9.3,1,0,0,0,23.1
2024-08-18,26.2,23.0,31.9,0.0,0.0,5.0,1007.3,2024,8,18,Autumn,0,8.899999999999999,1,0,0,0,21.2
2024-08-19,25.7,23.3,30.8,0.0,0.0,5.4,1006.2,2024,8,19,Autumn,0,7.5,1,0,0,0,20.7
2024-08-21,27.6,23.0,33.0,0.0,0.0,5.9,1004.5,2024,8,21,Autumn,0,10.0,1,0,0,0,22.6
2024-08-22,29.7,23.3,36.0,0.0,0.0,6.3,1002.8,2024,8,22,Autumn,0,12.7,1,0,0,0,24.7
2024-08-24,27.4,21.5,33.3,0.0,0.0,5.7,1009.4,2024,8,24,Autumn,0,11.799999999999997,1,0,0,0,22.4
