year,month,common_name,species_records,total_records,species_proportion,year_month
2025,10,Little Bunting,302,22069,0.013684353618197472,2025-10-01
2025,11,Little Bunting,77,16076,0.004789748693704902,2025-11-01
2025,12,Little Bunting,23,15537,0.0014803372594451953,2025-12-01
2026,1,Little Bunting,73,21492,0.003396612693095105,2026-01-01
2026,2,Little Bunting,81,13019,0.006221676011982487,2026-02-01
2026,3,Little Bunting,125,24793,0.005041745654015246,2026-03-01
2026,4,Little Bunting,244,24568,0.009931618365353305,2026-04-01
2019,8,Little Curlew,2,3693,0.0005415651232060655,2019-08-01
2019,9,Little Curlew,9,5367,0.0016769144773616546,2019-09-01
2020,5,Little Curlew,4,11615,0.00034438226431338786,2020-05-01
2020,8,Little Curlew,1,3110,0.0003215434083601286,2020-08-01
2022,5,Little Curlew,1,22048,4.5355587808418e-05,2022-05-01
2022,9,Little Curlew,1,8430,0.00011862396204033214,2022-09-01
2023,4,Little Curlew,1,11896,8.406186953597848e-05,2023-04-01
2023,5,Little Curlew,1,18898,5.291565244999471e-05,2023-05-01
2023,7,Little Curlew,1,4096,0.000244140625,2023-07-01
2023,10,Little Curlew,2,18849,0.00010610642474401825,2023-10-01
2024,4,Little Curlew,2,18363,0.00010891466535969068,2024-04-01
2024,5,Little Curlew,1,23813,4.199386889514131e-05,2024-05-01
2024,9,Little Curlew,1,13465,7.426661715558857e-05,2024-09-01
2015,4,Little Heron,1,699,0.001430615164520744,2015-04-01
2015,5,Little Heron,1,1669,0.0005991611743559018,2015-05-01
2015,7,Little Heron,1,291,0.003436426116838488,2015-07-01
2015,9,Little Heron,1,570,0.0017543859649122807,2015-09-01
2016,6,Little Heron,1,761,0.001314060446780552,2016-06-01
2016,8,Little Heron,1,290,0.0034482758620689655,2016-08-01
2017,6,Little Heron,2,1272,0.0015723270440251573,2017-06-01
2017,7,Little Heron,4,953,0.004197271773347324,2017-07-01
2017,8,Little Heron,3,487,0.006160164271047228,2017-08-01
2017,9,Little Heron,3,2072,0.0014478764478764478,2017-09-01
2018,5,Little Heron,27,6810,0.003964757709251102,2018-05-01
2018,6,Little Heron,33,3311,0.009966777408637873,2018-06-01
2018,7,Little Heron,3,641,0.0046801872074883,2018-07-01
2018,8,Little Heron,2,1383,0.0014461315979754157,2018-08-01
2018,9,Little Heron,1,5634,0.0001774937877174299,2018-09-01
2019,5,Little Heron,3,8255,0.0003634161114476075,2019-05-01
2019,6,Little Heron,6,3659,0.001639792292976223,2019-06-01
2019,7,Little Heron,1,1312,0.0007621951219512195,2019-07-01
2019,8,Little Heron,2,3693,0.0005415651232060655,2019-08-01
2020,4,Little Heron,1,9537,0.00010485477613505295,2020-04-01
2020,5,Little Heron,5,11615,0.00043047783039173483,2020-05-01
2020,6,Little Heron,8,3728,0.002145922746781116,2020-06-01
2020,7,Little Heron,10,2315,0.004319654427645789,2020-07-01
2020,8,Little Heron,13,3110,0.004180064308681672,2020-08-01
2020,9,Little Heron,8,5298,0.0015100037750094375,2020-09-01
2021,5,Little Heron,1,14389,6.949753283758427e-05,2021-05-01
2021,6,Little Heron,1,3972,0.00025176233635448137,2021-06-01
2021,7,Little Heron,5,2391,0.002091175240485153,2021-07-01
2021,8,Little Heron,2,2998,0.00066711140760507,2021-08-01
2022,4,Little Heron,1,11814,8.464533604198409e-05,2022-04-01
2022,5,Little Heron,16,22048,0.000725689404934688,2022-05-01
2022,6,Little Heron,22,7881,0.0027915239182844816,2022-06-01
2022,7,Little Heron,14,3138,0.004461440407903123,2022-07-01
2022,8,Little Heron,2,5652,0.00035385704175513094,2022-08-01
2022,9,Little Heron,2,8430,0.00023724792408066428,2022-09-01
2022,10,Little Heron,1,12308,8.124796880077999e-05,2022-10-01
2023,4,Little Heron,1,11896,8.406186953597848e-05,2023-04-01
2023,5,Little Heron,33,18898,0.0017462165308498253,2023-05-01
2023,6,Little Heron,20,8031,0.0024903498941601294,2023-06-01
2023,7,Little Heron,13,4096,0.003173828125,2023-07-01
2023,8,Little Heron,5,6346,0.000787897888433659,2023-08-01
2023,9,Little Heron,12,13086,0.0009170105456212746,2023-09-01
2024,4,Little Heron,1,18363,5.445733267984534e-05,2024-04-01
2024,5,Little Heron,8,23813,0.0003359509511611305,2024-05-01
2024,6,Little Heron,13,11494,0.001131024882547416,2024-06-01
2024,7,Little Heron,12,5937,0.00202122283981809,2024-07-01
2024,8,Little Heron,1,7835,0.00012763241863433312,2024-08-01
2024,9,Little Heron,2,13465,0.00014853323431117713,2024-09-01
2025,5,Little Heron,19,30604,0.0006208338779244543,2025-05-01
2025,6,Little Heron,66,14495,0.004553294239392894,2025-06-01
2025,7,Little Heron,9,6365,0.0014139827179890023,2025-07-01
2025,8,Little Heron,2,8799,0.00022729855665416524,2025-08-01
2025,9,Little Heron,2,16756,0.00011936022917164001,2025-09-01
2015,1,Little Owl,2,301,0.006644518272425249,2015-01-01
2015,2,Little Owl,2,132,0.015151515151515152,2015-02-01
2015,3,Little Owl,2,514,0.0038910505836575876,2015-03-01
2015,11,Little Owl,4,834,0.004796163069544364,2015-11-01
2015,12,Little Owl,10,812,0.012315270935960592,2015-12-01
2016,2,Little Owl,2,506,0.003952569169960474,2016-02-01
2017,9,Little Owl,1,2072,0.00048262548262548264,2017-09-01
2017,10,Little Owl,1,1840,0.0005434782608695652,2017-10-01
2017,12,Little Owl,4,1652,0.002421307506053269,2017-12-01
2018,1,Little Owl,8,3632,0.0022026431718061676,2018-01-01
2018,2,Little Owl,3,2190,0.0013698630136986301,2018-02-01
2018,3,Little Owl,7,3936,0.0017784552845528454,2018-03-01
2018,5,Little Owl,1,6810,0.00014684287812041116,2018-05-01
2018,6,Little Owl,1,3311,0.0003020235578375113,2018-06-01
2018,7,Little Owl,1,641,0.0015600624024961,2018-07-01
2018,8,Little Owl,2,1383,0.0014461315979754157,2018-08-01
2018,10,Little Owl,8,5202,0.0015378700499807767,2018-10-01
2019,2,Little Owl,1,2282,0.00043821209465381246,2019-02-01
2019,4,Little Owl,1,5673,0.00017627357659086903,2019-04-01
2019,5,Little Owl,6,8255,0.000726832222895215,2019-05-01
2019,6,Little Owl,1,3659,0.00027329871549603714,2019-06-01
2019,7,Little Owl,1,1312,0.0007621951219512195,2019-07-01
2019,8,Little Owl,4,3693,0.001083130246412131,2019-08-01
2019,9,Little Owl,4,5367,0.0007452953232718465,2019-09-01
2019,10,Little Owl,1,3489,0.00028661507595299513,2019-10-01
2019,11,Little Owl,5,4883,0.0010239606799098914,2019-11-01
2020,2,Little Owl,1,2661,0.0003757985719654265,2020-02-01
2020,5,Little Owl,2,11615,0.00017219113215669393,2020-05-01
2020,6,Little Owl,2,3728,0.000536480686695279,2020-06-01
2020,7,Little Owl,3,2315,0.0012958963282937365,2020-07-01
2020,8,Little Owl,1,3110,0.0003215434083601286,2020-08-01
2020,11,Little Owl,5,4484,0.0011150758251561106,2020-11-01
2020,12,Little Owl,1,3629,0.0002755580049600441,2020-12-01
2021,1,Little Owl,9,4944,0.0018203883495145632,2021-01-01
2021,2,Little Owl,4,5931,0.0006744225257123588,2021-02-01
2021,4,Little Owl,1,7777,0.00012858428700012858,2021-04-01
2021,7,Little Owl,2,2391,0.000836470096194061,2021-07-01
2022,1,Little Owl,1,7667,0.00013042911177774878,2022-01-01
2022,2,Little Owl,19,6956,0.0027314548591144336,2022-02-01
2022,3,Little Owl,12,10581,0.0011341083073433513,2022-03-01
2022,4,Little Owl,8,11814,0.0006771626883358727,2022-04-01
2022,5,Little Owl,1,22048,4.5355587808418e-05,2022-05-01
2022,6,Little Owl,2,7881,0.0002537749016622256,2022-06-01
2022,7,Little Owl,1,3138,0.00031867431485022306,2022-07-01
2022,9,Little Owl,1,8430,0.00011862396204033214,2022-09-01
2022,10,Little Owl,16,12308,0.0012999675008124798,2022-10-01
2022,11,Little Owl,12,7010,0.0017118402282453639,2022-11-01
2022,12,Little Owl,2,3973,0.0005033979360684622,2022-12-01
2023,1,Little Owl,4,6663,0.0006003301815998799,2023-01-01
2023,2,Little Owl,2,5558,0.0003598416696653472,2023-02-01
2023,3,Little Owl,7,9481,0.0007383187427486552,2023-03-01
2023,4,Little Owl,1,11896,8.406186953597848e-05,2023-04-01
2023,7,Little Owl,2,4096,0.00048828125,2023-07-01
2023,8,Little Owl,4,6346,0.0006303183107469272,2023-08-01
2023,9,Little Owl,17,13086,0.0012990982729634724,2023-09-01
2023,10,Little Owl,5,18849,0.00026526606186004563,2023-10-01
2023,11,Little Owl,6,16117,0.0003722777191785072,2023-11-01
2023,12,Little Owl,12,13728,0.0008741258741258741,2023-12-01
2024,1,Little Owl,5,13896,0.00035981577432354635,2024-01-01
2024,2,Little Owl,15,12284,0.00122110061869098,2024-02-01
2024,3,Little Owl,15,21536,0.0006965081723625557,2024-03-01
2024,4,Little Owl,18,18363,0.000980231988237216,2024-04-01
2024,5,Little Owl,8,23813,0.0003359509511611305,2024-05-01
2024,6,Little Owl,13,11494,0.001131024882547416,2024-06-01
2024,8,Little Owl,10,7835,0.0012763241863433313,2024-08-01
2024,9,Little Owl,10,13465,0.0007426661715558856,2024-09-01
2024,10,Little Owl,13,14424,0.000901275651691625,2024-10-01
2024,11,Little Owl,13,15788,0.0008234101849505954,2024-11-01
2024,12,Little Owl,7,10811,0.0006474886689482935,2024-12-01
2025,1,Little Owl,14,14083,0.0009941063693815239,2025-01-01
2025,2,Little Owl,9,11940,0.0007537688442211055,2025-02-01
2025,3,Little Owl,35,22675,0.0015435501653803748,2025-03-01
2025,4,Little Owl,7,21104,0.00033169067475360124,2025-04-01
2025,5,Little Owl,20,30604,0.0006535093451836362,2025-05-01
2025,6,Little Owl,12,14495,0.0008278716798896171,2025-06-01
2025,7,Little Owl,11,6365,0.0017282010997643363,2025-07-01
2025,8,Little Owl,18,8799,0.002045687009887487,2025-08-01
2025,9,Little Owl,3,16756,0.00017904034375746002,2025-09-01
2025,10,Little Owl,10,22069,0.00045312429199329375,2025-10-01
2025,11,Little Owl,9,16076,0.0005598407564070665,2025-11-01
2025,12,Little Owl,23,15537,0.0014803372594451953,2025-12-01
2026,1,Little Owl,33,21492,0.0015354550530429928,2026-01-01
2026,2,Little Owl,11,13019,0.0008449189645902143,2026-02-01
2026,3,Little Owl,44,24793,0.0017746944702133668,2026-03-01
2026,4,Little Owl,20,24568,0.0008140670791273201,2026-04-01
2015,4,Little Ringed Plover,2,699,0.002861230329041488,2015-04-01
2015,5,Little Ringed Plover,8,1669,0.004793289394847214,2015-05-01
2015,7,Little Ringed Plover,1,291,0.003436426116838488,2015-07-01
2015,8,Little Ringed Plover,2,599,0.00333889816360601,2015-08-01
2015,9,Little Ringed Plover,1,570,0.0017543859649122807,2015-09-01
2016,3,Little Ringed Plover,1,603,0.001658374792703151,2016-03-01
2016,4,Little Ringed Plover,8,864,0.009259259259259259,2016-04-01
2016,5,Little Ringed Plover,2,840,0.002380952380952381,2016-05-01
2016,10,Little Ringed Plover,1,2033,0.0004918839153959665,2016-10-01
2017,4,Little Ringed Plover,13,2218,0.005861136158701533,2017-04-01
2017,5,Little Ringed Plover,18,3200,0.005625,2017-05-01
2017,6,Little Ringed Plover,2,1272,0.0015723270440251573,2017-06-01
2017,9,Little Ringed Plover,5,2072,0.002413127413127413,2017-09-01
2017,10,Little Ringed Plover,3,1840,0.0016304347826086956,2017-10-01
2018,3,Little Ringed Plover,3,3936,0.0007621951219512195,2018-03-01
2018,4,Little Ringed Plover,53,5773,0.009180668629828512,2018-04-01
2018,5,Little Ringed Plover,33,6810,0.004845814977973568,2018-05-01
2018,6,Little Ringed Plover,2,3311,0.0006040471156750226,2018-06-01
2018,7,Little Ringed Plover,1,641,0.0015600624024961,2018-07-01
2018,8,Little Ringed Plover,4,1383,0.0028922631959508315,2018-08-01
2018,9,Little Ringed Plover,3,5634,0.0005324813631522897,2018-09-01
2019,3,Little Ringed Plover,13,4127,0.003149987884661982,2019-03-01
2019,4,Little Ringed Plover,79,5673,0.013925612550678654,2019-04-01
2019,5,Little Ringed Plover,44,8255,0.005330102967898243,2019-05-01
2019,6,Little Ringed Plover,8,3659,0.002186389723968297,2019-06-01
2019,7,Little Ringed Plover,1,1312,0.0007621951219512195,2019-07-01
2019,8,Little Ringed Plover,31,3693,0.008394259409694016,2019-08-01
2019,9,Little Ringed Plover,42,5367,0.007825600894354388,2019-09-01
2019,10,Little Ringed Plover,1,3489,0.00028661507595299513,2019-10-01
2020,3,Little Ringed Plover,44,7526,0.005846399149614669,2020-03-01
2020,4,Little Ringed Plover,68,9537,0.0071301247771836,2020-04-01
2020,5,Little Ringed Plover,51,11615,0.004390873869995695,2020-05-01
2020,6,Little Ringed Plover,6,3728,0.001609442060085837,2020-06-01
2020,7,Little Ringed Plover,5,2315,0.0021598272138228943,2020-07-01
2020,8,Little Ringed Plover,32,3110,0.010289389067524116,2020-08-01
2020,9,Little Ringed Plover,8,5298,0.0015100037750094375,2020-09-01
2020,10,Little Ringed Plover,5,4748,0.0010530749789385003,2020-10-01
2021,2,Little Ringed Plover,1,5931,0.0001686056314280897,2021-02-01
2021,3,Little Ringed Plover,25,10348,0.0024159257827599534,2021-03-01
2021,4,Little Ringed Plover,70,7777,0.009000900090009001,2021-04-01
2021,5,Little Ringed Plover,55,14389,0.0038223643060671347,2021-05-01
2021,6,Little Ringed Plover,2,3972,0.0005035246727089627,2021-06-01
2021,7,Little Ringed Plover,8,2391,0.003345880384776244,2021-07-01
2021,8,Little Ringed Plover,2,2998,0.00066711140760507,2021-08-01
2021,9,Little Ringed Plover,5,5730,0.0008726003490401396,2021-09-01
2021,10,Little Ringed Plover,1,6272,0.00015943877551020407,2021-10-01
2022,3,Little Ringed Plover,28,10581,0.0026462527171344863,2022-03-01
2022,4,Little Ringed Plover,96,11814,0.008125952260030472,2022-04-01
2022,5,Little Ringed Plover,84,22048,0.003809869375907112,2022-05-01
2022,6,Little Ringed Plover,12,7881,0.0015226494099733537,2022-06-01
2022,7,Little Ringed Plover,7,3138,0.0022307202039515616,2022-07-01
2022,8,Little Ringed Plover,35,5652,0.006192498230714791,2022-08-01
2022,9,Little Ringed Plover,9,8430,0.0010676156583629894,2022-09-01
2022,10,Little Ringed Plover,1,12308,8.124796880077999e-05,2022-10-01
2023,3,Little Ringed Plover,15,9481,0.0015821115916042612,2023-03-01
2023,4,Little Ringed Plover,71,11896,0.0059683927370544725,2023-04-01
2023,5,Little Ringed Plover,53,18898,0.0028045295798497195,2023-05-01
2023,6,Little Ringed Plover,16,8031,0.0019922799153281037,2023-06-01
2023,7,Little Ringed Plover,3,4096,0.000732421875,2023-07-01
2023,8,Little Ringed Plover,18,6346,0.0028364323983611725,2023-08-01
2023,9,Little Ringed Plover,13,13086,0.0009934280910897143,2023-09-01
2023,10,Little Ringed Plover,17,18849,0.0009019046103241552,2023-10-01
2023,11,Little Ringed Plover,3,16117,0.0001861388595892536,2023-11-01
2024,3,Little Ringed Plover,114,21536,0.005293462109955424,2024-03-01
2024,4,Little Ringed Plover,99,18363,0.005391275935304689,2024-04-01
2024,5,Little Ringed Plover,64,23813,0.002687607609289044,2024-05-01
2024,6,Little Ringed Plover,4,11494,0.0003480076561684357,2024-06-01
2024,7,Little Ringed Plover,16,5937,0.00269496378642412,2024-07-01
2024,8,Little Ringed Plover,48,7835,0.00612635609444799,2024-08-01
2024,9,Little Ringed Plover,18,13465,0.001336799108800594,2024-09-01
2024,10,Little Ringed Plover,1,14424,6.932889628397117e-05,2024-10-01
2025,3,Little Ringed Plover,58,22675,0.0025578831312017642,2025-03-01
2025,4,Little Ringed Plover,88,21104,0.004169825625473844,2025-04-01
2025,5,Little Ringed Plover,37,30604,0.0012089922885897269,2025-05-01
2025,6,Little Ringed Plover,7,14495,0.00048292514660227664,2025-06-01
2025,7,Little Ringed Plover,2,6365,0.00031421838177533385,2025-07-01
2025,8,Little Ringed Plover,1,8799,0.00011364927832708262,2025-08-01
2025,9,Little Ringed Plover,4,16756,0.00023872045834328001,2025-09-01
2025,10,Little Ringed Plover,3,22069,0.00013593728759798813,2025-10-01
2026,3,Little Ringed Plover,48,24793,0.0019360303311418546,2026-03-01
2026,4,Little Ringed Plover,143,24568,0.005820579615760339,2026-04-01
2015,5,Little Tern,3,1669,0.0017974835230677051,2015-05-01
2016,5,Little Tern,1,840,0.0011904761904761906,2016-05-01
2017,5,Little Tern,9,3200,0.0028125,2017-05-01
2017,6,Little Tern,1,1272,0.0007861635220125787,2017-06-01
2018,4,Little Tern,2,5773,0.00034644032565390613,2018-04-01
2018,5,Little Tern,7,6810,0.0010279001468428781,2018-05-01
2019,5,Little Tern,6,8255,0.000726832222895215,2019-05-01
2019,6,Little Tern,2,3659,0.0005465974309920743,2019-06-01
2019,7,Little Tern,1,1312,0.0007621951219512195,2019-07-01
2019,8,Little Tern,1,3693,0.00027078256160303275,2019-08-01
2020,4,Little Tern,2,9537,0.0002097095522701059,2020-04-01
2020,5,Little Tern,22,11615,0.0018941024537236333,2020-05-01
2020,6,Little Tern,1,3728,0.0002682403433476395,2020-06-01
2020,7,Little Tern,1,2315,0.00043196544276457883,2020-07-01
2020,8,Little Tern,5,3110,0.001607717041800643,2020-08-01
2021,4,Little Tern,3,7777,0.00038575286100038574,2021-04-01
2021,5,Little Tern,12,14389,0.0008339703940510112,2021-05-01
2021,8,Little Tern,1,2998,0.000333555703802535,2021-08-01
2021,9,Little Tern,4,5730,0.0006980802792321117,2021-09-01
2021,10,Little Tern,1,6272,0.00015943877551020407,2021-10-01
2022,4,Little Tern,1,11814,8.464533604198409e-05,2022-04-01
2022,5,Little Tern,12,22048,0.0005442670537010159,2022-05-01
2022,6,Little Tern,1,7881,0.0001268874508311128,2022-06-01
2022,8,Little Tern,9,5652,0.0015923566878980893,2022-08-01
2023,4,Little Tern,1,11896,8.406186953597848e-05,2023-04-01
2023,5,Little Tern,14,18898,0.0007408191342999259,2023-05-01
2023,6,Little Tern,4,8031,0.0004980699788320259,2023-06-01
2023,8,Little Tern,2,6346,0.0003151591553734636,2023-08-01
2024,4,Little Tern,3,18363,0.00016337199803953602,2024-04-01
2024,5,Little Tern,18,23813,0.0007558896401125435,2024-05-01
2024,7,Little Tern,5,5937,0.0008421761832575374,2024-07-01
2024,8,Little Tern,1,7835,0.00012763241863433312,2024-08-01
2025,5,Little Tern,3,30604,9.802640177754542e-05,2025-05-01
2025,6,Little Tern,1,14495,6.89893066574681e-05,2025-06-01
2015,1,Long-eared Owl,1,301,0.0033222591362126247,2015-01-01
2015,10,Long-eared Owl,2,870,0.0022988505747126436,2015-10-01
2015,12,Long-eared Owl,1,812,0.0012315270935960591,2015-12-01
2016,2,Long-eared Owl,1,506,0.001976284584980237,2016-02-01
2017,1,Long-eared Owl,1,611,0.0016366612111292963,2017-01-01
2017,11,Long-eared Owl,5,1142,0.0043782837127845885,2017-11-01
2018,1,Long-eared Owl,1,3632,0.00027533039647577095,2018-01-01
2018,2,Long-eared Owl,2,2190,0.0009132420091324201,2018-02-01
2018,11,Long-eared Owl,10,3323,0.003009328919650918,2018-11-01
2018,12,Long-eared Owl,1,4130,0.00024213075060532688,2018-12-01
2019,1,Long-eared Owl,4,3133,0.0012767315671879987,2019-01-01
2019,11,Long-eared Owl,13,4883,0.002662297767765718,2019-11-01
2019,12,Long-eared Owl,5,2651,0.001886080724254998,2019-12-01
2020,1,Long-eared Owl,9,4742,0.0018979333614508645,2020-01-01
2020,2,Long-eared Owl,1,2661,0.0003757985719654265,2020-02-01
2020,11,Long-eared Owl,7,4484,0.0015611061552185548,2020-11-01
2020,12,Long-eared Owl,2,3629,0.0005511160099200882,2020-12-01
2021,2,Long-eared Owl,3,5931,0.0005058168942842691,2021-02-01
2021,3,Long-eared Owl,3,10348,0.00028991109393119443,2021-03-01
2021,10,Long-eared Owl,3,6272,0.00047831632653061223,2021-10-01
2021,11,Long-eared Owl,7,5211,0.0013433122241412398,2021-11-01
2021,12,Long-eared Owl,1,4499,0.0002222716159146477,2021-12-01
2022,1,Long-eared Owl,4,7667,0.0005217164471109951,2022-01-01
2022,2,Long-eared Owl,5,6956,0.000718803910293272,2022-02-01
2022,3,Long-eared Owl,3,10581,0.0002835270768358378,2022-03-01
2022,4,Long-eared Owl,5,11814,0.0004232266802099204,2022-04-01
2022,10,Long-eared Owl,3,12308,0.00024374390640233994,2022-10-01
2022,11,Long-eared Owl,9,7010,0.0012838801711840227,2022-11-01
2022,12,Long-eared Owl,1,3973,0.0002516989680342311,2022-12-01
2023,10,Long-eared Owl,9,18849,0.0004774789113480821,2023-10-01
2023,11,Long-eared Owl,38,16117,0.0023577588881305454,2023-11-01
2023,12,Long-eared Owl,4,13728,0.0002913752913752914,2023-12-01
2024,1,Long-eared Owl,4,13896,0.0002878526194588371,2024-01-01
2024,2,Long-eared Owl,8,12284,0.0006512536633018561,2024-02-01
2024,3,Long-eared Owl,3,21536,0.00013930163447251114,2024-03-01
2024,4,Long-eared Owl,2,18363,0.00010891466535969068,2024-04-01
2024,10,Long-eared Owl,23,14424,0.0015945646145313368,2024-10-01
2024,11,Long-eared Owl,44,15788,0.002786926779832784,2024-11-01
2024,12,Long-eared Owl,2,10811,0.00018499676255665526,2024-12-01
2025,1,Long-eared Owl,2,14083,0.00014201519562593199,2025-01-01
2025,2,Long-eared Owl,5,11940,0.0004187604690117253,2025-02-01
2025,3,Long-eared Owl,26,22675,0.0011466372657111356,2025-03-01
2025,4,Long-eared Owl,19,21104,0.000900303260045489,2025-04-01
2025,5,Long-eared Owl,37,30604,0.0012089922885897269,2025-05-01
2025,7,Long-eared Owl,18,6365,0.0028279654359780046,2025-07-01
2025,8,Long-eared Owl,12,8799,0.0013637913399249914,2025-08-01
2025,9,Long-eared Owl,2,16756,0.00011936022917164001,2025-09-01
2025,10,Long-eared Owl,29,22069,0.001314060446780552,2025-10-01
2025,11,Long-eared Owl,10,16076,0.0006220452848967405,2025-11-01
2025,12,Long-eared Owl,2,15537,0.0001287249790821909,2025-12-01
2026,1,Long-eared Owl,12,21492,0.0005583472920156337,2026-01-01
2026,2,Long-eared Owl,2,13019,0.00015362162992549352,2026-02-01
