common_name,season,month,month_name,n_years,intercept,temperature_beta,humidity_beta,prcp_beta,temperature_standardized_beta,humidity_standardized_beta,prcp_standardized_beta,r_squared,adjusted_r_squared,rmse
Claudia's Leaf Warbler,Summer,6,June,9,-0.23812378557475916,0.0065387871641064575,0.0014540533973809939,-7.933004886315079e-05,0.9113429966746963,1.4688030043748646,-0.6282975513551553,0.2750113916406415,-0.15998177337497355,0.004537052652243155
Claudia's Leaf Warbler,Summer,7,July,8,0.054648336291121764,-0.001061663314439926,-0.0002203435470660474,-1.760781220860321e-05,-0.3091714432622807,-0.4001832440867653,-0.6626593213573687,0.7191375239064983,0.508490666836372,0.0016689882947966035
Claudia's Leaf Warbler,Summer,8,August,9,0.047030406027028425,-0.0020400633951774567,0.00015012978152463628,-1.1741352831708218e-05,-0.750021959680548,0.30241379861921364,-0.3924587454498663,0.5913388215476744,0.34614211447627896,0.0012612207043536247
Common Cuckoo,Summer,6,June,9,0.3420696526770382,-0.009485947548476235,-0.001334746993058704,1.2721621655950084e-05,-1.9261871760710756,-1.9643336525471733,0.14679228466479494,0.45781990438236453,0.1325118470117832,0.0026930654221699107
Common Cuckoo,Summer,7,July,9,-0.07364475167177041,0.0012528471935087336,0.0006959280121401162,1.224402854039259e-05,0.24417593368709226,0.8293795206621237,0.29853252328876495,0.6020515493398404,0.36328247894374466,0.002891745279603186
Common Cuckoo,Summer,8,August,9,-0.019631565507893148,0.000132722887876704,0.00028642969388795327,-1.534975469935291e-05,0.08594782803390648,1.0162757372590372,-0.9037245483956458,0.4245654702743201,0.07930475243891222,0.0008496666882771377
Common Swift,Summer,6,June,9,0.4255015574720426,-0.010562245887948598,-0.0024764548551186255,9.574881680414299e-05,-1.1173963924664343,-1.8988031532562468,0.575608758432322,0.4415739975834446,0.10651839613351144,0.005245956825556398
Common Swift,Summer,7,July,9,-0.11888770207588557,0.003929701046041728,0.00029440823512973227,-7.555855929042282e-06,0.6120304107309662,0.280380418958659,-0.14721759677949703,0.19408330850458877,-0.2894667063926579,0.0051497122724442675
Common Swift,Summer,8,August,9,-0.012402357811411132,-0.00010893891103687572,0.00026568401409735927,-1.958454794464451e-05,-0.03374523743049667,0.4509198124192939,-0.5515546704700391,0.10992238798561993,-0.42412417922300816,0.00220914486680732
Common Tern,Summer,6,June,8,0.07934890442800425,-0.0014558512466721187,-0.0007596555997860566,5.602359132769426e-05,-0.4316600821929124,-1.6319786389757636,0.9074246220869013,0.363067872113888,-0.1146312238006959,0.0021126037040401324
Common Tern,Summer,7,July,9,-0.0355640592989652,0.0010853455470593448,0.0001163773717645118,6.814224734417924e-06,0.42251851842989563,0.2770323598018821,0.33186139770544804,0.3801867660311301,0.008298825649808217,0.0018067750378217807
Common Tern,Summer,8,August,8,0.05013976137785587,-0.0007590282197779864,-0.0003953080374778152,2.5110748909670205e-05,-0.23095380187950032,-0.6593088562773981,0.6902025387812697,0.2751558934855548,-0.26847718640027907,0.0021517383132748855
Dark-sided Flycatcher,Summer,8,August,9,-0.05881675756292251,-0.00014969387780224813,0.0010455786956705844,-5.144435393411065e-05,-0.03384896503413588,1.2953958935908865,-1.057607761565358,0.5975323769891336,0.35605180318261387,0.002034997288328057
Dollarbird,Summer,7,July,9,0.0025298332024387134,-0.000236626410942235,6.095241045924088e-05,4.4378148995655385e-06,-0.3648625102688978,0.574699934079374,0.8560473260644487,0.7907949276317628,0.6652718842108205,0.00026501561190999035
Eastern Cattle-Egret,Summer,6,June,9,-0.040790494791643504,0.0011044004947631395,0.0002460431324809451,-1.9628306057468485e-06,0.8316677308409065,1.3428671302348802,-0.0839941550929439,0.3304475518169244,-0.07128391709292092,0.0008069784362352166
Eastern Cattle-Egret,Summer,7,July,9,0.01544997887171994,-0.0005928725673990655,4.078544314445088e-05,2.4519750614622187e-06,-0.31774910223059843,0.1336633675948199,0.1643999159288079,0.11347219564660516,-0.4184444869654318,0.0015695479314390428
Eastern Cattle-Egret,Summer,8,August,8,-0.015057805211895842,0.0017953393704802153,-0.0004297861481799575,1.3713707437622935e-05,0.7738610634437328,-1.0193320244106066,0.511738082536592,0.6192017082607311,0.3336029894562793,0.001086390388854894
Eastern Crowned Warbler,Summer,6,June,8,-0.1876537293782928,0.005465939737987923,0.0009211162748637565,-2.6487493111101233e-05,1.2968670622392244,1.5834994492633534,-0.3433098034717607,0.14835782800450448,-0.49037380099211725,0.003052771537146385
Eastern Crowned Warbler,Summer,8,August,8,-0.0035674103815232865,0.0005413593032892761,-9.858470282004565e-05,-7.13060585405439e-06,0.3051791118717323,-0.36901428392185925,-0.4488924459238701,0.4326814418085221,0.0071925231649137,0.0008344549358560966
Eastern Red-rumped Swallow,Summer,6,June,9,0.15430593491283942,-0.003809894036183519,-0.0007929019662212985,1.7507948627325476e-05,-1.2916133721218512,-1.9482185229624327,0.33728566654850617,0.4707955897284902,0.1532729435655844,0.0015936207604129195
Eastern Red-rumped Swallow,Summer,7,July,9,-0.0026504222675111586,0.0007307609054327381,-6.476205218717976e-05,1.3090990977043209e-05,0.153918036656155,-0.08341017818769088,0.3449445591654177,0.24520230686414402,-0.20767630901736966,0.0036851269295023917
Eastern Red-rumped Swallow,Summer,8,August,9,-0.029573054289809747,0.00407067702661324,-0.0008838617261438081,2.376643614082742e-05,0.7454790915758293,-0.8868651395221561,0.39571128911129966,0.5382387304431256,0.261181968709001,0.0026914086658981003
Eurasian Crag-Martin,Summer,6,June,8,-0.020351860072359017,0.0006841674081364733,5.362320176249888e-05,-1.941215394318581e-06,0.8890095331756505,0.5002036107878229,-0.13722096474537068,0.304540490342709,-0.21705414190025918,0.0005055290817899344
Eurasian Crag-Martin,Summer,7,July,8,0.025696301047899873,-0.0006690537614516638,-5.8464059522449884e-05,-2.435169719986479e-06,-0.48904927799298753,-0.266518017870129,-0.2300346144178682,0.35165575657025616,-0.13460242600205174,0.001010253159914751
Eurasian Hobby,Summer,6,June,9,-0.016177916860037285,0.00090428569029286,-0.00010482890132729014,1.9610583501628576e-05,0.46551075889399096,-0.3911142469687681,0.5736639601892112,0.25658466841439065,-0.18946453053697487,0.0012438974553688055
Eurasian Hobby,Summer,7,July,8,0.017167753447119505,-0.0005188112407975383,-4.1100991294231975e-06,9.215129643146403e-06,-0.3984874571995502,-0.018433567181240017,0.8876513029657913,0.4788384595870979,0.08796730427742139,0.0008861906334096266
Eurasian Hobby,Summer,8,August,9,-0.0007305128360922044,-0.00037897818853195055,0.0002125405912291117,1.1504074962596443e-05,-0.101176981763515,0.3108950615371512,0.27923172780932254,0.2799604709363328,-0.15206324650186742,0.0023054217244466075
Eurasian Nuthatch,Summer,6,June,9,-0.15756599098162372,0.004594681873618029,0.0007646972725291814,-3.0078745347665368e-05,1.655203628543516,1.9965677941530129,-0.615741869227224,0.509763327553934,0.21562132408629453,0.0014434435437796602
Eurasian Nuthatch,Summer,7,July,8,0.06790133863607019,-0.001543541883134684,-0.0002720174134416925,-7.035310392142659e-06,-0.6577982425521276,-0.6734125023816008,-0.3682266675353933,0.735854143760224,0.5377447515803919,0.0011312359394391512
Eurasian Wryneck,Summer,8,August,8,-0.02765323047936511,-0.0009816005954684896,0.0008146814576347296,-3.2902054679335866e-05,-0.3110462804365229,1.4150249671069943,-0.9418091660225639,0.6349600672805792,0.36118011774101355,0.0014662712817306099
Gray Nightjar,Summer,6,June,8,0.005921156047452061,-0.00030705153907491494,8.838888729992821e-05,-1.0431603590645805e-05,-0.3003213942971675,0.6574770632436191,-0.6255186862544426,0.2708988791626459,-0.27592696146536966,0.0006370988320282306
Gray-sided Thrush,Summer,6,June,8,-0.029850599929795038,0.0006899452846781708,0.0002710714969535405,-2.6711051128106894e-05,0.6751883896346862,1.9220603017458178,-1.4279599302456685,0.45087180904403745,0.03902566582706557,0.0005943234966885216
Green-backed Flycatcher,Summer,6,June,8,-0.0714358842126346,0.002207426474362997,0.00031761874643012185,-2.057018565341773e-06,1.1047494219447145,1.1517454452573241,-0.05623807868068182,0.10748756826669059,-0.5618967555332914,0.001481582863793964
Green-backed Flycatcher,Summer,7,July,8,0.007009039732107555,8.071647499718182e-05,-7.339203004111404e-05,-9.041723103355677e-06,0.045708428618643326,-0.2591964242039745,-0.6616947025627513,0.3980038177236823,-0.053493318983556026,0.0012565557390980403
Green-backed Flycatcher,Summer,8,August,8,0.010878937013899656,-0.00014588211626042583,-8.846059359137686e-05,2.2339258608636963e-06,-0.30021441789937275,-0.997850344974676,0.4152866213657543,0.7809770946479627,0.6167099156339347,0.0001748838143399406
Hair-crested Drongo,Summer,6,June,9,-0.04327645244670816,0.001415538531436554,0.00013880141725435525,-8.671618437141289e-07,0.7102582995570542,0.5047624735860015,-0.02472508356504296,0.09352429636323079,-0.4503611258188307,0.0014092120540701424
Hair-crested Drongo,Summer,7,July,8,-0.013516337155942585,0.0005264133001788363,1.5542496105712874e-05,-5.882818539896045e-06,0.6093881455635423,0.09038409131376766,-0.8942809104144068,0.3623019230440029,-0.11597163467299487,0.0006120084385145471
Himalayan Cuckoo,Summer,6,June,9,-0.1724049567129446,0.0050138810545889085,0.0008088304845417591,-1.1236556499785012e-05,1.5729343972567145,1.8390461669811071,-0.2003146944844848,0.35971995743079077,-0.024448068110734855,0.0018942674067375512
Himalayan Owl,Summer,6,June,9,-0.049908487708679804,0.0016649483616111218,0.00011860409251251234,3.7547788399363526e-06,1.2788400802762727,0.6602580169663982,0.16388636348054064,0.35610105693112115,-0.03023830891020607,0.0007758651994087279
Indian Cuckoo,Summer,6,June,9,0.3591276411273974,-0.010191887667095605,-0.0012284251342633977,-1.6815662503963992e-05,-1.8158593803419218,-1.5862616214737235,-0.17024899390507173,0.3788575659071054,0.0061721054513685925,0.003285193095124161
Indian Cuckoo,Summer,7,July,9,-0.0804928981245349,0.0029202647712887925,0.00022523934367120197,-2.431101669078199e-05,0.6303242418080532,0.29728313409384277,-0.6564587903411706,0.2701516049440019,-0.16775743208959693,0.003536111305508142
Indian Cuckoo,Summer,8,August,9,-0.012532191800042492,0.000474632979912744,4.631220087273127e-05,-7.5746555349671375e-06,0.27029998335238936,0.14450669295732402,-0.3921900318641323,0.13065830080111773,-0.3909467187182116,0.0011875362202686637
Koklass Pheasant,Summer,6,June,8,-0.09043872941186817,0.0025087875727650027,0.00048391376392886335,-1.8673426860967236e-05,1.4800776110219596,2.068528049139755,-0.6018099334502435,0.23431055929822198,-0.3399565212281115,0.001164131591196158
Large Hawk-Cuckoo,Summer,6,June,9,-0.09841689139988187,0.0025443154352388056,0.000754866078772064,-4.345214722151655e-05,0.718051304114057,1.5440201734149355,-0.6968491124700004,0.3477965325707987,-0.04352554788672203,0.0021252005326235497
Large Hawk-Cuckoo,Summer,7,July,8,-0.0037894781380443097,0.0005479457348045097,-8.533176035473146e-05,-1.2813769506595226e-05,0.24233544993271788,-0.23536186953528884,-0.7323668149231162,0.3889323657252929,-0.06936835998073754,0.0016210045561194132
Little Heron,Summer,6,June,9,-0.1405605356871014,0.004119896005791464,0.0006471964907515145,-1.7448208043139068e-05,1.122307622634402,1.277792545744723,-0.2700968231153429,0.18893155393031769,-0.2977095137114918,0.0024552514777990433
Little Heron,Summer,7,July,9,0.012145744928583195,-0.0003108473359712852,-3.5410899794645836e-06,-3.174558223697355e-08,-0.19933279295359416,-0.01388522116193367,-0.0025466981034245853,0.0376229764132594,-0.5398032377387849,0.0013667604387576744
Little Heron,Summer,8,August,9,0.004441340165807474,-0.00016508035618205047,2.1110176563676785e-05,-3.730345649871774e-07,-0.06009546778141488,0.0421058678941174,-0.012346417371985004,0.002951242188268699,-0.59527801249877,0.0019895350353643097
Long-tailed Minivet,Summer,6,June,8,0.010503184964096968,-5.750099273925071e-05,-0.0001378021066094325,1.9413743410323937e-05,-0.03699861022473656,-0.6424491591374715,0.6823922425171887,0.10737191875523378,-0.562099142178341,0.001152448560187976
Long-tailed Minivet,Summer,7,July,8,0.005888339115664912,-0.000162316274320559,1.6007878592364936e-05,-3.899692634770661e-06,-0.14805293785939497,0.0910614889662616,-0.4596822064075334,0.36690871560486604,-0.10790974769148454,0.0008000132810003346
Manchurian Bush Warbler,Summer,6,June,8,0.15741821554748986,-0.004518366153742563,-0.0006023435325878929,1.4264671525275347e-05,-1.0758540430954484,-1.0391758038910552,0.18554465048287683,0.11974789227642946,-0.5404411885162483,0.003092629880688704
Oriental Reed Warbler,Summer,6,June,9,0.22105593400325776,-0.006034780055513773,-0.0008113698823029501,-4.5934035813037554e-06,-1.2183303388547817,-1.1871921963180163,-0.05269643114392494,0.17818002639143382,-0.31491195777370584,0.0033348601057470125
Oriental Reed Warbler,Summer,7,July,9,0.010479080166707034,-0.0005295341099661496,0.0002540785965206634,9.782256134946376e-06,-0.1607306714259111,0.47158191012791717,0.3714551760502113,0.3097502427841169,-0.10439961154541288,0.0024453987824937552
Oriental Reed Warbler,Summer,8,August,9,-0.04586585166845165,0.0014858062166724496,0.00023900966099915235,-1.1869016827901572e-06,0.4947638584854722,0.43606947557363507,-0.03593321688627208,0.5870486366491059,0.33927781863856943,0.0013997593312184019
Pacific Swift,Summer,6,June,9,0.02367650580359906,-0.000575400073608307,-0.0001104887604726166,-8.96178516257094e-06,-0.3926149318887571,-0.5464035830074891,-0.3474836816412643,0.26266141659519593,-0.1797417334476865,0.0009346079430325207
Pallas's Grasshopper Warbler,Summer,6,June,9,0.13691917637567966,-0.003939450422098997,-0.0005532668851963432,2.6269832349514625e-05,-1.811907600204565,-1.8443087304514885,0.6865950923577469,0.7857290197026492,0.6571664315242387,0.0007474362517068152
Red-billed Chough,Summer,6,June,9,-0.1131215592918851,0.003302712526365559,0.0005334660339709528,-1.4348230436655277e-05,1.1171088491306684,1.3077659602911242,-0.27578208307864754,0.19009146605420468,-0.2958536543132726,0.001975996432532839
Russet Sparrow,Summer,6,June,9,-0.005847671042714282,0.0005493500995796744,-9.214484226318674e-05,4.0695002694820606e-05,0.25152713498581153,-0.305777274260608,1.0588140712111593,0.47821538969007094,0.16514462350411352,0.0011716634531241034
Schrenck's Bittern,Summer,6,June,8,0.053183307169172966,-0.0012053682517767692,-0.0004179452256049656,3.936441022342737e-05,-0.5421566999220157,-1.4296587810218522,1.0854830583367958,0.45749536749276076,0.05061689311233131,0.0011950458380991095
Siberian Blue Robin,Summer,6,June,9,-0.011134654785211216,0.00030039390490797113,0.0001371683270614886,-4.813291412624681e-06,0.11200113479423765,0.37066679767698335,-0.10198033842732303,0.03910015320396254,-0.53743975487366,0.001952543160471972
Siberian Blue Robin,Summer,8,August,9,-0.013567944864793296,-0.00030532825403190917,0.0003555836925861963,-1.9354818541998354e-05,-0.10133473892763568,0.6466028719767486,-0.5840177128770906,0.14506364944239414,-0.3678981608921694,0.0020207623824435536
Southern Nutcracker,Summer,6,June,9,0.02759394402908671,-0.000641358730697907,-0.00019427182252902177,1.0656453169323967e-05,-0.7779435826215945,-1.7078724919054702,0.7345185335502828,0.43365923942812856,0.09385478308500572,0.00046077054142122783
Swinhoe's White-eye,Summer,6,June,9,-0.02029359335582898,0.0005662472322567519,0.00019856212747166408,-1.4974082253985342e-05,0.2212392595369476,0.5622779580501258,-0.33245992661202917,0.05504688555277826,-0.5119249831155548,0.0018477444795663403
Swinhoe's White-eye,Summer,8,August,8,-0.009973217215355998,-0.0005507449121714337,0.00039680330338674166,-2.2260699283635046e-05,-0.4026411455586508,1.590116741461386,-1.4701314080593897,0.8857433796524372,0.8000509143917651,0.0003555554725701762
Whiskered Tern,Summer,7,July,9,-0.013154208897197976,0.00038372090967163754,3.7773593830915314e-05,6.671299963547226e-06,0.2798619052873006,0.1684615779047697,0.6086972720474696,0.6007095362185644,0.361135257949703,0.0007740473475642834
White-bellied Redstart,Summer,6,June,9,-0.00015029022753669665,-1.1426277249667064e-05,5.2095024476226366e-05,-9.419688699442973e-06,-0.010455005855446698,0.3454731554579987,-0.4897777587019793,0.08403119321864083,-0.4655500908501746,0.000776808030155945
White-winged Tern,Summer,8,August,9,0.017567655606596153,0.00010305591642111276,-0.0002452867093664297,2.615725856408578e-06,0.05041246344516409,-0.6574208030262357,0.11633295836481286,0.3012088806069111,-0.11806579102894221,0.0012395053735403522
Yellow Bittern,Summer,6,June,9,0.23662551380391053,-0.006676377751843028,-0.000895988980557304,-9.338752374160972e-06,-1.43953542570508,-1.4001761048186412,-0.11442299253154962,0.2573658018849102,-0.18821471698414372,0.0029682392500371023
Yellow Bittern,Summer,7,July,9,0.013559984968845619,-0.0006220933104903278,0.00021503781473111792,1.1300955472223102e-05,-0.14258779369009564,0.3013879557071825,0.32404442004368217,0.15758227942334047,-0.34786835292265517,0.003577571382989056
Yellow Bittern,Summer,8,August,9,-0.03851168171112721,-0.0010821209825777791,0.0011043619919998099,-3.251421868459364e-05,-0.20012272725945282,1.1190164761852852,-0.5466879149272925,0.48584390836646874,0.17735025338635002,0.002812332165466788
Yellow-rumped Flycatcher,Summer,6,June,9,-0.23474300930059894,0.006863480108349694,0.0011602499863490347,-1.4908494185723649e-05,1.4433762000572323,1.7684193981944125,-0.1781607068477445,0.3402028067710715,-0.0556755091662855,0.002868553528231464
Yellow-rumped Flycatcher,Summer,7,July,9,-0.0025114750420873687,0.0003222246824486751,-1.512951266633028e-05,-9.779869582774962e-06,0.12651643352348615,-0.0363243049155752,-0.48037872559196354,0.1663312865034844,-0.33386994159442507,0.002077590707340102
Yellow-rumped Flycatcher,Summer,8,August,9,-0.008712001911496669,-3.410503080531379e-05,0.0001616071086726051,-8.269571455378956e-06,-0.02452760519179956,0.6367978613131198,-0.5407110706271493,0.14398119949682775,-0.36963008080507564,0.0009331354024726698
Yellow-streaked Warbler,Summer,6,June,9,-0.0029232774299115805,-0.000148630101278927,0.000282226532035739,-3.5933786851598034e-05,-0.035370058064095315,0.48677176125632976,-0.4859314104764787,0.09651693728576238,-0.4455729003427802,0.0029663602697854873
Yellow-streaked Warbler,Summer,7,July,8,0.09674220820363963,-0.0022454728117936953,-0.0003618892970972713,-1.170903912945168e-05,-0.6221979951780107,-0.6253779246076393,-0.4192899131953103,0.7814927799617244,0.6176123649330176,0.0015471452304177346
Zappey's Flycatcher,Summer,6,June,8,-0.1270415713606397,0.003684379528538115,0.0005787076403815833,-2.5627982705346194e-07,1.9199233359553447,2.185000712405167,-0.007295392737716179,0.4474525404620082,0.033041945808514384,0.0011195967054065138
Zitting Cisticola,Summer,6,June,9,0.03861438597721465,-0.0012336276695130532,-2.4640100783879555e-06,-1.1442254676413422e-05,-0.6776665839413913,-0.009810089884294828,-0.3571795331026174,0.198492118643528,-0.28241261017035524,0.0012103607075081178
Zitting Cisticola,Summer,7,July,9,0.14438143629516717,-0.003970459985394456,-0.0003506410912833525,8.19166549487449e-06,-0.9077231173795388,-0.4901845499454489,0.23428654504321797,0.4217837674890701,0.07485402798251217,0.002971556185550019
Zitting Cisticola,Summer,8,August,9,0.05936804026704715,-0.0007150544977988963,-0.0005530977365735589,5.912119850707002e-05,-0.13561051329270596,-0.5747255879825729,1.0193961828767752,0.4427248709057823,0.10835979344925162,0.002855093461016941
Amur Falcon,Autumn,9,September,9,0.016215907658538104,-7.962123769067558e-05,-8.368822531052595e-05,-1.1573470426098746e-06,-0.026746402435974915,-0.3624871849336092,-0.02733978296711875,0.1492168447319272,-0.3612530484289165,0.0019262326060121503
Amur Falcon,Autumn,10,October,9,0.006191983285072469,-0.0009299038291052526,0.00016290126314060327,-1.4229676691671314e-05,-0.6919151909504048,1.040288599663794,-0.3544756113943265,0.8715061739365171,0.7944098782984274,0.0004840322362351779
Amur Stonechat,Autumn,9,September,9,0.015505928188383743,-0.00010151454391808004,-4.132871344880121e-05,5.3862347451688535e-05,-0.02593253110085062,-0.13613204677023713,0.9676023681416315,0.7570425675943944,0.6112681081510309,0.001353580827518615
Amur Stonechat,Autumn,10,October,9,-0.00030257680650784584,-0.0007662309062700317,0.00022426377948519147,-2.498249760805771e-05,-0.4918968241899996,1.2356288728933043,-0.5369411710359616,0.7522996489966085,0.6036794383945736,0.0007789273321187084
Ashy Minivet,Autumn,9,September,9,-0.001727911848617936,8.391657069357821e-05,8.139368836049316e-06,-3.7760844217436986e-06,0.15507408650288831,0.19394298755700015,-0.4907137246466721,0.14202146879196187,-0.3727656499328611,0.00035162718670117576
Asian Short-toed Lark,Autumn,10,October,8,-0.0040757968126371846,0.0007631876283639335,-8.036713174365941e-05,1.2624844199351235e-05,1.070668182656753,-0.8893095261304291,0.5400493655036157,0.8893690494889147,0.8063958366056008,0.00025172194616781846
Baikal Teal,Autumn,10,October,8,-0.0011592502910200565,-0.00048066754321027705,0.00017425741131789,-5.004197755253898e-05,-0.40435581777447366,1.1562747897101755,-1.2836222008838698,0.37089452414934787,-0.1009345827386412,0.0010010347835486412
Baikal Teal,Autumn,11,November,8,0.009857377025220883,0.0011147907615905721,-0.0002660128687267026,8.19947220188914e-05,1.4194298148516329,-1.4785527780016767,0.604564455435509,0.68341858919436,0.4459825310901301,0.0006540333708178669
Black Kite,Autumn,9,September,9,0.023842696692585735,-0.00016175383916820058,-0.0002280739988300705,1.926847784942857e-05,-0.06366322234017802,-1.1574484169487373,0.5333059554482876,0.7411957950655561,0.5859132721048897,0.0009067496233769039
Black Kite,Autumn,10,October,9,0.00391050315333408,-0.00166550870001489,0.00038433273094342404,-8.332861319785859e-05,-0.7894545142749572,1.5635153035645257,-1.3223635170662327,0.5514076147529167,0.28225218360466664,0.0014196906667543064
Black-browed Reed Warbler,Autumn,9,September,9,-0.005862292883981091,0.00021303237649716145,0.0001261803281055924,4.384631865185374e-05,0.04653185384810679,0.35537612220158543,0.673492687610485,0.941421469641171,0.9062743514258736,0.0007773206980333708
Black-browed Reed Warbler,Autumn,10,October,9,0.006782577493981774,-0.0002544283830485064,3.094429886127752e-05,1.844021660923356e-05,-0.13398205200893384,0.13985444420148285,0.32510495088495905,0.25559193355821075,-0.1910529063068629,0.0016461615505186343
Black-faced Bunting,Autumn,9,September,9,0.008744266855014483,-0.00048233879524020964,0.0001009560192689093,-2.9240656741478902e-05,-0.23444923888372549,0.6327333114817086,-0.9994907089142911,0.6068335917922436,0.37093374686758973,0.0009049556771618733
Black-faced Bunting,Autumn,10,October,9,0.005879335733370349,0.00020322799280313752,-5.6954621368481005e-05,1.3391398573919945e-05,0.17513306262482253,-0.4212385812247365,0.38635545533972515,0.03484998476633083,-0.5442400243738708,0.0011454095025406597
Black-faced Bunting,Autumn,11,November,9,0.0009946963065950976,-0.00011080935814032647,3.194496594015433e-05,-2.9475567237352566e-05,-0.23976383994181166,0.3028693983426408,-0.4116538468143336,0.127250876761567,-0.39639859718149273,0.000603912336703274
Black-tailed Godwit,Autumn,9,September,8,-0.003823130623502987,0.0005515657115225617,-9.878044306487739e-05,-2.56046844500799e-06,0.3396353083176749,-0.746150723248459,-0.11095489723995956,0.7250563193715576,0.5188485589002257,0.0006226760588862218
Black-winged Kite,Autumn,10,October,8,-0.002041553596117195,-0.0007348333794103909,0.00025445200262091776,-5.455195513129735e-05,-0.4613904273562194,1.2601913020458095,-1.0444168793487192,0.3960462787931648,-0.0569190121119616,0.0013141001374481413
Black-winged Kite,Autumn,11,November,8,0.0002938383051770764,0.0002726230208099869,-4.913202983261712e-06,-2.3113117347474247e-05,0.49501743765597217,-0.04139441245955078,-0.27827894125694924,0.2496735762553426,-0.31307124155315047,0.0005573269280955936
Blyth's Pipit,Autumn,9,September,8,5.714441634563389e-06,0.0004706391724612811,-0.00012591631969384565,-1.5876676909697798e-05,0.2323421148920186,-0.6704255783774911,-0.24033653381668516,0.7872834851464228,0.6277460990062398,0.0006620113988506903
Bull-headed Shrike,Autumn,10,October,8,0.0012541132408068142,-0.00011502824289325844,9.645151916178496e-06,6.894315203275772e-06,-0.18851951597690936,0.12796368412883935,0.35744062489896566,0.3211595183209055,-0.18797084293841548,0.0005339291710954771
Caspian Tern,Autumn,9,September,9,-0.0027477210594982534,0.0008100149874557534,-0.0002049530363933482,1.4932070566699277e-05,0.3396597586208478,-1.1081466744251716,0.4403176370499776,0.8221276001748882,0.7154041602798211,0.0007055681684679181
Chestnut-eared Bunting,Autumn,9,September,8,0.0042241177494992945,-0.0001468083861437027,6.42142177565048e-06,-7.009529016043495e-06,-0.20601800489562583,0.11460013163773457,-0.6622392384696513,0.43525077642981647,0.011688858752178843,0.0003984088914164121
Chestnut-eared Bunting,Autumn,10,October,8,0.00441878084459223,-0.0004122136077942752,4.45054683667264e-05,-2.086801495344011e-05,-0.8062843280751152,0.7047013481095323,-1.2912429952094489,0.36707199305465943,-0.10762401215434592,0.0004319792395647503
Chestnut-flanked White-eye,Autumn,9,September,9,-0.00017281871287386263,-0.0006204770549676407,0.0002735191943511739,-1.8843995408774222e-05,-0.17457521883115676,0.9922852281898055,-0.372842030647089,0.6144440907526594,0.383110545204255,0.001548183918989456
Chestnut-flanked White-eye,Autumn,10,October,9,0.0025680861216108622,-0.0004520740632319518,7.42980954651968e-05,-1.9014934696368854e-06,-0.40047450686175384,0.5648817231383934,-0.05639448310668514,0.41069213491387924,0.0571074158622068,0.0008706704798011585
Chinese Thrush,Autumn,9,September,8,-0.0042111608175968715,0.0002582583482269044,-1.4558085324525818e-05,-6.677032240334642e-07,0.5352809292854726,-0.3927889652559502,-0.09788646496455405,0.4400997059575389,0.02017448542569311,0.0002656756949435649
Chinese Thrush,Autumn,10,October,9,0.005295038408890462,0.00021307579811697533,-0.00011056983820916917,1.4099984840624515e-05,0.17902071373579023,-0.7972974815264459,0.396610588057306,0.2531635989266199,-0.19493824171740814,0.0010334549832658347
Common Crane,Autumn,10,October,8,0.0021832043264752134,0.00023508129750270728,-7.754075225991612e-05,1.5791555341119223e-05,0.3711491195643891,-0.9656311474106508,0.7602197006511852,0.24113765858109848,-0.3280090974830776,0.0005858109419117706
Common Crane,Autumn,11,November,9,0.008481316719394356,-0.0012761653085600808,7.068067764952663e-05,-0.0001145771226467924,-0.6719078476459024,0.16306066263084454,-0.38937086423222994,0.6229197699247808,0.39667163187964927,0.0016313627432687128
Common Greenshank,Autumn,9,September,9,-0.020457314511481313,0.0014560038652593652,-0.00014254071833903713,1.7591739561453096e-06,0.5072924370575662,-0.6403636206965895,0.04310222131394006,0.5768854677865344,0.32301674845845496,0.0013096910218540815
Common Rosefinch,Autumn,9,September,9,0.00935485986951949,-0.0002106895397130153,4.075608038700762e-06,-6.728840127333764e-06,-0.16876721813926943,0.04209488973119619,-0.37903588910306324,0.174201411127749,-0.3212777421956017,0.000795843530209964
Common Rosefinch,Autumn,10,October,9,-0.0055882285271642825,0.00015340989906643057,8.906313062770058e-05,-7.379623939751664e-06,0.1952125710156278,0.9726731141488948,-0.31438739566753876,0.6484423962082626,0.4375078339332201,0.0004681573392684395
Daurian Jackdaw,Autumn,10,October,9,0.013117226940345646,-0.0008767794200693494,0.00014153857433192176,-3.354068476524211e-05,-0.8806736145177388,1.220152212967544,-1.12790639819279,0.4266332816040178,0.08261325056642854,0.0007574249173287343
Daurian Jackdaw,Autumn,11,November,9,0.009104780004090344,-0.0005353350150743925,-5.541752631948749e-05,7.911682553676803e-05,-0.513724468586528,-0.23302228490604981,0.49004528486701227,0.34816089464841526,-0.04294256856253553,0.0011767983252527663
Dunlin,Autumn,9,September,8,-0.018839539094469223,0.0012702194930995744,-0.00011779737032270022,3.6057334293910917e-06,0.7738145650181923,-0.880306165943605,0.1545835290297084,0.9683169644101782,0.9445546877178119,0.00021365405293564293
Dusky Warbler,Autumn,9,September,9,0.01773690774020996,-0.000670112078753552,0.00017093652213373328,-2.8767978751726488e-06,-0.2328583668836669,0.7658983136472032,-0.07029893671222302,0.541079264218012,0.2657268227488192,0.001367603421844502
